long,long,long,long,float,float,float,float,float,float,
21201,33944,9554,22,0.0,0.0,0.0,0.0,0.0,0.0,
21202,33944,6600,21,0.0,0.0,0.0,0.0,-2.09438991547,0.0,
21203,33944,6600,22,0.0,0.0,0.0,0.0,-2.09438991547,0.0,
21204,33945,16385,34,0.0,0.0,0.0,0.0,0.0,0.0,
21207,33948,16393,19,0.0,0.0,0.0,0.0,0.0,0.0,
21208,33948,16565,19,0.0,0.0,0.0,0.0,0.0,0.0,
21209,33949,16616,19,0.0,0.0,0.0,0.0,0.0,0.0,
21210,33949,16565,19,0.0,0.0,0.0,0.0,0.0,0.0,
21211,33950,16391,19,0.0,0.0,0.0,0.0,0.0,0.0,
21212,33950,16565,19,0.0,0.0,0.0,0.0,0.0,0.0,
21213,33951,10644,34,0.0,0.0,0.0,0.0,0.0,0.0,
21214,33957,10386,34,0.0,0.0,0.0,0.0,0.0,0.0,
21215,33967,15166,19,0.0,0.0,-1.5,0.0,0.0,0.0,
21216,33968,16394,19,0.0,0.0,0.0,0.0,0.0,0.0,
21217,33968,9867,19,0.0,0.0,0.0,0.0,0.0,0.0,
21218,33969,4955,-1,0.0,0.0,2.0,0.0,0.0,0.0,
21219,33970,8197,34,0.0,0.0,0.0,0.0,0.0,0.0,
21220,33973,16632,22,0.0,0.0,0.0,0.0,-0.174532994628,0.0,
21221,33974,5348,22,0.0,0.0,0.0,0.0,0.0,0.0,
21222,33975,16630,22,0.0,0.0,0.0,0.0,1.57079994678,0.0,
21223,33978,16395,20,0.0,0.0,0.0,0.0,0.0,0.0,
21224,33980,13415,34,0.0,0.0,0.0,0.0,0.0,0.0,
21229,33988,4993,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21230,33988,13563,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21233,33990,15883,-1,0.0,0.0,0.20000000298,0.0,0.0,0.0,
21234,33993,16400,19,0.0,0.0,1.29999995232,0.0,3.14159011841,0.0,
21235,33996,16401,-1,0.0,0.0,1.5,0.0,3.14159011841,0.0,
21236,33973,16632,22,0.0,0.0,0.0,0.0,0.174532994628,0.0,
21238,33998,16403,16,-0.300000011921,0.0,-0.40000000596,0.0,0.0,0.0,
21240,34004,16404,17,-0.159999996424,0.0,0.219999998808,0.0,-0.349065989256,0.0,
21241,34007,16718,19,0.0,0.0,0.0,0.0,0.0,0.0,
21243,34007,16719,19,-0.699999988079,-1.79999995232,0.0,0.0,0.0,0.0,
21244,34008,7155,12,-0.300000011921,0.0,0.0,0.0,0.0,0.0,
21252,34018,125,34,0.0,0.0,0.0,0.0,0.0,0.0,
21253,34026,10784,34,0.0,0.0,0.0,0.0,0.0,0.0,
21255,34028,196,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21256,34029,219,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21259,34032,11785,34,0.0,0.0,0.0,0.0,0.0,0.0,
21260,33074,16415,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21261,34035,5958,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21262,34036,3168,19,0.0,0.0,0.0,0.0,0.0,0.0,
21263,34037,3929,22,0.0,0.0,0.0,0.0,0.0,0.0,
21264,34037,3929,21,0.0,0.0,0.0,0.0,0.0,0.0,
21265,34037,3478,34,-0.25,0.0,0.0,0.0,0.0,0.0,
21266,34038,9715,22,0.0,0.0,0.0,0.0,0.0,0.0,
21267,34038,9715,21,0.0,0.0,0.0,0.0,0.0,0.0,
21268,34038,3637,34,-0.25,0.0,0.0,0.0,0.0,0.0,
21269,34039,3841,22,0.0,0.0,0.0,0.0,0.0,0.0,
21270,34039,3841,21,0.0,0.0,0.0,0.0,0.0,0.0,
21271,34039,3450,34,-0.25,0.0,0.0,0.0,0.0,0.0,
21272,34039,9351,19,0.0,0.0,0.0,0.0,0.0,0.0,
21273,34040,8982,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21274,34041,3808,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21293,34046,8638,21,0.0,0.0,0.0,0.0,0.0,0.0,
21294,34046,8638,22,0.0,0.0,0.0,0.0,0.0,0.0,
21295,34047,3268,34,0.34999999404,0.15000000596,-0.600000023842,0.0,-0.523599028587,0.0,
21296,34048,9532,17,0.0,0.0,0.34999999404,0.0,0.0,0.0,
21297,34050,16436,19,0.0,0.0,-1.0,0.0,0.0,0.0,
21299,34051,9379,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21305,34055,16418,22,-0.5,-0.40000000596,-0.20000000298,0.0,1.57079994678,0.0,
21306,34055,16399,21,0.5,0.0,1.0,0.0,1.57079994678,0.0,
21312,34057,16154,34,-1.0,0.0,0.5,0.0,0.0,0.0,
21313,34055,16417,22,0.0,0.0,0.75,0.0,1.04719996452,0.0,
21314,34059,15356,-1,0.0,0.0,0.10000000149,0.0,0.0,0.0,
21315,34055,16417,21,-0.20000000298,0.0,-1.0,0.0,0.523599028587,0.0,
21332,34055,16418,21,0.0,-0.300000011921,-0.800000011921,0.0,1.04719996452,0.0,
21333,34055,16399,22,-0.5,-0.25,0.0,0.0,0.523599028587,0.0,
21335,34055,16399,21,-0.5,0.0,-1.0,0.0,1.57079994678,0.0,
21336,34055,16417,21,0.20000000298,0.0,1.0,0.0,0.523599028587,0.0,
21337,34055,16418,21,0.0,0.300000011921,0.800000011921,0.0,1.04719996452,0.0,
21338,34055,16399,22,0.5,0.25,0.0,0.0,0.523599028587,0.0,
21339,34055,16417,22,0.0,0.0,-0.75,0.0,1.04719996452,0.0,
21340,34055,16418,22,0.5,0.40000000596,0.20000000298,0.0,1.57079994678,0.0,
21341,34061,3799,18,0.0,-0.0500000007451,0.639999985695,0.0,0.0,0.0,
21342,34029,3694,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21344,34063,2182,17,0.0,0.0,0.10000000149,0.0,0.0,0.0,
21345,34063,2182,17,0.0,0.0,0.10000000149,0.0,0.0,0.0,
21347,34063,16430,17,0.0,0.0,0.10000000149,0.0,0.0,0.0,
21349,34065,13590,17,0.0,0.0,0.0,0.0,0.0,0.0,
21350,34066,7026,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21351,34066,13640,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21352,34067,4993,19,0.0,0.0,0.0,0.0,0.0,0.0,
21353,34067,16255,19,0.0,0.0,0.0,0.0,0.0,0.0,
21354,34067,13415,19,0.0,0.0,0.0,0.0,0.0,0.0,
21356,34070,10739,34,0.0,0.0,0.0,0.0,0.0,0.0,
21357,34071,16431,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21358,34071,16434,-1,0.0,0.0,0.0,0.523599028587,0.0,0.0,
21359,34071,16433,-1,0.0,0.0,0.0,1.57079994678,0.0,0.0,
21360,34072,10739,34,0.0,0.0,0.0,0.0,0.0,0.0,
21361,34072,228,34,0.0,0.0,0.0,0.0,0.0,0.0,
21362,34073,12741,-1,0.0,0.0,1.0,0.0,0.0,0.0,
21367,34074,16441,19,0.0,0.0,-0.0500000007451,0.0,0.0,0.0,
21368,34074,16442,19,0.0,0.0,0.0,0.0,0.0,0.0,
21369,34074,16438,19,0.0,0.0,0.0,0.0,0.0,0.0,
21370,34064,15930,19,0.0,0.0,0.0,0.0,0.0,0.0,
21373,34078,1178,-1,-2.0,0.0,-5.0,0.0,0.0,0.0,
21374,34079,12741,-1,0.800000011921,0.0,1.20000004768,0.0,0.0,0.0,
21375,34079,1178,-1,-1.0,0.0,-5.0,0.0,0.0,0.0,
21376,34080,16448,-1,0.0,0.0,0.0,0.0,0.261799007654,0.0,
21377,34081,16445,-1,0.0,0.0,2.5,0.0,0.0,0.0,
21383,34086,16447,2,0.0,0.0,0.0,0.0,0.0,0.0,
21384,34088,3637,-1,0.5,0.5,0.5,0.0,0.0,0.0,
21385,34088,3637,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21386,34088,3637,-1,-0.5,-0.5,0.75,0.0,0.0,0.0,
21387,34088,3637,-1,0.0,0.600000023842,0.300000011921,0.0,0.0,0.0,
21388,34089,16449,-1,0.0,0.0,0.0,0.0,-0.349065989256,-0.174532994628,
21389,34090,16451,-1,0.0,0.0,1.33000004292,0.0,0.0,0.0,
21390,34092,16448,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21391,34090,16451,-1,0.159999996424,0.180000007153,1.29999995232,0.0,0.0,0.0,
21392,34090,16451,-1,0.170000001788,-0.140000000596,1.29999995232,0.0,0.0,0.0,
21393,34090,16451,-1,-0.20000000298,-0.20000000298,1.29999995232,0.0,0.0,0.0,
21394,34090,16451,-1,-0.140000000596,0.140000000596,1.29999995232,0.0,0.0,0.0,
21395,34093,16449,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21396,34090,16451,-1,-0.239999994636,0.0,1.26999998093,0.0,0.0,0.0,
21397,34090,16451,-1,0.239999994636,0.0,1.26999998093,0.0,0.0,0.0,
21398,34090,16451,-1,0.0,0.239999994636,1.26999998093,0.0,0.0,0.0,
21399,34090,16451,-1,0.0,-0.239999994636,1.26999998093,0.0,0.0,0.0,
21400,34096,7276,22,-1.0,-0.20000000298,0.0,3.31612992287,0.0,0.0,
21401,34099,11872,19,0.0,0.0,0.0,0.0,0.0,0.0,
21402,34099,14926,19,0.0,0.0,-3.0,0.0,0.0,0.0,
21405,34100,11245,19,0.0,0.0,0.0,0.0,0.0,0.0,
21406,34100,11245,19,0.0,0.0,0.0,0.0,0.0,0.0,
21407,34100,11245,19,0.0,0.0,0.0,0.0,0.0,0.0,
21408,34100,11245,19,0.0,0.0,0.0,0.0,0.0,0.0,
21411,34104,11248,19,0.0,0.0,0.0,0.0,0.0,0.0,
21412,34104,11248,19,0.0,0.0,0.0,0.0,0.0,0.0,
21413,34104,11248,19,0.0,0.0,0.0,0.0,0.0,0.0,
21414,34104,11248,19,0.0,0.0,0.0,0.0,0.0,0.0,
21415,34105,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21416,34106,16459,16,0.0,0.0,-0.300000011921,0.0,3.49065995216,0.0,
21417,34106,16460,16,-0.899999976158,0.0,-0.10000000149,0.0,3.31612992287,0.0872659981251,
21418,34106,16460,16,-1.70000004768,0.0,0.10000000149,0.0,3.14159011841,0.0872659981251,
21419,34106,13711,16,-2.0,1.29999995232,-0.40000000596,0.0,1.57079994678,0.0,
21420,34106,13711,16,-2.0,-1.29999995232,-0.40000000596,0.0,1.57079994678,0.0,
21421,34106,16461,17,-0.25,0.300000011921,0.40000000596,0.0,0.0,0.0,
21422,34106,16462,16,-0.300000011921,0.0,0.070000000298,0.785398006439,0.174532994628,-0.349065989256,
21423,34106,16462,16,-1.20000004768,0.0,0.300000011921,-0.785398006439,0.174532994628,0.349065989256,
21424,34107,9332,17,1.25,-0.25,0.600000023842,0.0,0.436331987381,0.0,
21425,34107,11999,2,-0.10000000149,0.0,0.0,0.0,2.96706008911,0.0,
21426,34108,9332,17,1.25,-0.25,0.600000023842,0.0,0.436331987381,0.0,
21427,34108,11999,2,-0.10000000149,0.0,0.0,0.0,2.96706008911,0.0,
21428,34109,9332,17,1.25,-0.25,0.600000023842,0.0,0.436331987381,0.0,
21429,34109,11999,2,-0.10000000149,0.0,0.0,0.0,2.96706008911,0.0,
21430,34110,9332,17,1.25,-0.25,0.600000023842,0.0,0.436331987381,0.0,
21431,34110,11999,2,-0.10000000149,0.0,0.0,0.0,2.96706008911,0.0,
21432,34101,5656,19,0.0,0.0,-1.10000002384,0.0,0.0,0.0,
21433,34111,7448,22,0.0,0.0,0.0,1.57079994678,1.57079994678,1.57079994678,
21434,34111,7448,21,0.0,0.0,0.0,0.0,1.57079994678,0.0,
21435,34112,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21436,34113,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21437,34114,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21438,34115,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21439,34116,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21440,34117,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21441,34118,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21442,34119,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21443,34120,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21444,34121,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21445,34122,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21446,34123,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21447,34124,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21448,34127,16588,19,0.0,0.0,-15.0,0.0,0.0,0.0,
21449,34129,16465,19,0.0,0.0,-15.0,0.0,0.0,0.0,
21450,34130,16484,19,0.0,0.0,0.0,0.0,0.0,0.0,
21451,34131,16407,34,0.0,0.0,0.0,0.0,0.0,0.0,
21452,34132,11307,16,0.0,0.0,0.0,0.0,0.0,0.0,
21453,34133,11307,34,0.0,0.0,0.0,0.0,0.0,0.0,
21454,34134,16469,17,-0.137999996543,0.0,0.239999994636,0.0,0.0,0.0,
21456,34138,4892,-1,0.0,0.0,-2.0,0.0,0.0,0.0,
21457,34147,15456,1,1.0,0.0,0.0,0.0,0.0,0.0,
21458,34148,15983,1,0.0,0.0,0.0,0.0,-1.39626002312,3.14159011841,
21459,34148,15983,1,0.0,0.0,0.0,0.0,-1.39626002312,0.0,
21460,34150,15983,28,0.0,0.0,0.0,0.0,0.872664988041,3.14159011841,
21461,34150,15983,28,0.0,0.0,0.0,0.0,0.872664988041,0.0,
21462,34152,3645,-1,1.0,0.0,1.10000002384,0.0,0.0,0.0,
21464,11186,16473,12,0.0500000007451,0.0,-1.0,0.0,0.0,0.0,
21465,34159,16475,19,0.0,0.0,3.0,0.0,0.0,0.0,
21466,34159,16390,19,0.0,0.0,0.0,0.0,0.0,0.0,
21467,34160,16474,19,0.0,0.0,3.0,0.0,0.0,0.0,
21468,34160,16388,19,0.0,0.0,0.0,0.0,0.0,0.0,
21469,34161,16550,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21470,34161,16549,-1,0.0,0.0,2.0,0.0,0.0,0.0,
21471,34162,16478,-1,0.0,0.0,1.0,0.0,0.0,0.0,
21472,34166,16551,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21473,34166,15322,-1,0.0,0.0,2.0,0.0,0.0,0.0,
21474,34169,12661,34,0.0,0.0,0.0,0.0,0.0,0.0,
21475,34170,6013,19,0.0,0.0,0.0,0.0,0.0,0.0,
21476,34175,16362,20,0.0,0.0,0.0,0.0,0.0,0.0,
21482,34176,15057,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21483,34178,3253,18,0.0,0.0,0.0,0.0,0.0,0.0,
21484,34181,16481,-1,0.0,-2.0,0.0,1.57079994678,0.0,0.0,
21489,34182,15610,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21490,34181,16481,-1,0.0,2.0,0.0,-1.57079994678,0.0,0.0,
21491,34181,16481,-1,-2.0,0.0,0.0,0.0,0.0,0.0,
21492,34181,16481,-1,2.0,0.0,0.0,3.14159011841,0.0,0.0,
21493,34187,13350,22,0.0,-0.15000000596,-0.40000000596,0.0,0.0,0.0,
21494,34182,3539,-1,0.0,0.0,2.0,0.0,0.0,0.0,
21495,33989,16063,-1,0.0,0.0,0.0500000007451,0.0,0.0,0.0,
21497,34191,14909,22,0.0,-0.40000000596,-0.5,0.0,0.0,0.0,
21498,34192,16485,-1,0.0,0.0,1.0,0.0,1.22172999382,0.0,
21501,34196,16489,17,-0.070000000298,0.0,0.119999997318,0.0,-0.174532994628,0.0,
21503,34197,14909,-1,0.0,1.0,0.5,0.0,0.0,0.0,
21504,34198,14909,-1,0.0,-1.0,0.5,0.0,0.0,0.0,
21505,34199,14909,-1,-1.10000002384,0.0,0.5,0.0,0.0,0.0,
21506,34196,16490,17,-0.15000000596,0.0,0.0,0.0,-0.174532994628,0.0,
21508,34200,16491,-1,0.75,1.0,0.0,0.0,0.0,0.0,
21509,34201,16491,-1,0.75,-1.0,0.0,0.0,0.0,0.0,
21510,34202,16492,-1,0.0,0.0,1.5,1.57079994678,0.0,0.0,
21511,34203,4276,-1,0.0,0.0,-1.0,0.0,-1.57079994678,0.0,
21514,34204,16495,22,0.0,-0.40000000596,-0.5,0.0,0.0,0.0,
21515,34205,16496,22,-0.10000000149,0.20000000298,0.0,0.0,0.0,4.71238994598,
21518,34206,545,12,0.0,0.0,0.0,0.0,0.0,0.0,
21519,34207,7484,-1,0.0,0.10000000149,1.10000002384,0.0,0.0,0.0,
21520,34208,9664,22,-0.10000000149,-0.10000000149,0.0,0.0,0.0,0.0,
21521,34208,9664,22,-0.10000000149,-0.20000000298,0.0,0.0,0.0,0.0,
21522,34208,9664,22,-0.10000000149,-0.300000011921,0.0,0.0,0.0,0.0,
21523,34208,9664,22,-0.10000000149,-0.600000023842,0.0,0.0,0.0,0.0,
21524,34208,9664,22,-0.10000000149,-0.40000000596,0.0,0.0,0.0,0.0,
21525,34208,9664,22,-0.10000000149,-0.5,0.0,0.0,0.0,0.0,
21528,34209,8812,15,0.0,0.0,0.0,0.0,1.57079994678,0.0,
21529,34210,7448,21,0.0,0.0,0.0,0.0,1.57079994678,0.0,
21530,34210,7448,22,0.0,0.0,0.0,1.57079994678,1.57079994678,1.57079994678,
21531,34216,16497,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21533,34217,12800,19,0.0,0.0,0.0,0.0,0.0,0.0,
21534,34218,8140,34,0.0,0.0,-1.0,0.0,0.0,0.0,
21535,34220,8960,34,0.0,0.0,0.0,0.0,0.0,0.0,
21536,34221,16498,18,0.0,0.0,-1.0,0.0,0.0,0.0,
21538,34219,10194,19,-0.300000011921,0.0,0.5,3.14159011841,0.0,0.0,
21539,34227,14785,19,-4.0,0.0,0.0,0.0,0.0,0.0,
21540,34228,12268,20,0.0,0.0,0.25,0.0,0.0,0.0,
21541,34228,16499,20,0.0,0.0,0.25,1.57079994678,-2.44345998764,0.0,
21542,34228,16499,20,0.0,0.0,0.25,-1.57079994678,-2.44345998764,0.0,
21543,34232,15057,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21544,34233,6127,12,0.0,0.0,-0.649999976158,0.0,-1.57079994678,0.0,
21545,34234,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21549,34237,6127,12,0.0,0.0,-0.649999976158,0.0,-1.57079994678,0.0,
21550,34237,5488,19,0.0,0.0,0.649999976158,0.0,-1.57079994678,0.0,
21551,34237,6135,19,0.0,0.0,0.649999976158,0.0,-1.57079994678,0.0,
21552,34238,6127,12,0.0,0.0,-0.649999976158,0.0,-1.57079994678,0.0,
21553,34237,6560,19,0.0,0.0,0.649999976158,0.0,-1.57079994678,0.0,
21554,34241,6135,19,0.0,0.0,0.649999976158,0.0,-1.57079994678,0.0,
21555,34241,6127,12,0.0,0.0,-0.649999976158,0.0,-1.57079994678,0.0,
21556,34241,5488,19,0.0,0.0,0.649999976158,0.0,-1.57079994678,0.0,
21557,34241,6560,19,0.0,0.0,0.649999976158,0.0,-1.57079994678,0.0,
21558,34242,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21559,34243,16458,20,0.0,0.0,-2.0,0.0,0.0,0.0,
21560,34244,16507,19,0.0,0.0,0.0,0.0,0.0,0.0,
21561,34245,16529,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21562,34245,16528,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21563,34246,11357,21,0.0,0.0,0.0,0.0,0.0,0.0,
21564,34246,11357,22,0.0,0.0,0.0,0.0,0.0,0.0,
21565,34244,16507,19,0.0,0.0,0.0,0.471239000559,0.0,0.0,
21566,34244,16507,19,0.0,0.0,0.0,0.942478001118,0.0,0.0,
21572,34249,16577,3,0.0,0.0,0.0,0.0,0.0,0.0,
21573,34250,14940,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21575,34256,8991,22,0.0,0.0,0.0,0.0,0.0,0.0,
21577,34261,16512,31,0.0,0.0,0.0,3.14159011841,1.57079994678,3.14159011841,
21578,34090,4129,-1,0.0,0.0,1.54999995232,0.0,0.0,0.0,
21579,34262,10515,19,0.0,0.0,0.0,0.0,0.0,0.0,
21580,34266,7027,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21581,34267,8593,22,0.0,0.0,-0.300000011921,1.57079994678,0.0,0.0,
21583,34273,8225,34,0.0,0.0,-4.0,0.0,0.0,0.0,
21586,29768,12931,17,0.75,0.0,-0.20000000298,0.0,0.0,0.0,
21587,29769,12218,17,0.75,0.0,-0.20000000298,0.0,0.0,0.0,
21588,34277,12676,34,-2.0,0.0,-1.0,3.14159011841,-0.261799007654,0.0,
21589,34281,16902,19,0.0,0.0,0.0,1.57079994678,0.0,0.0,
21591,34281,16901,19,0.0,0.0,0.0,0.523599028587,0.0,0.0,
21592,34282,16904,19,0.0,0.0,0.0,0.0,0.0,0.0,
21593,34282,17478,19,0.0,0.0,0.0,0.0,0.0,0.0,
21594,34283,16516,19,0.0,0.0,0.5,0.0,0.0,0.0,
21596,34285,9118,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21601,34289,16518,19,0.0,0.0,0.0,0.0,0.0,0.0,
21604,34296,16168,19,0.0,0.0,0.0,0.0,0.0,0.0,
21607,34304,16163,1,0.0,0.0,0.0,0.0,0.0,0.0,
21608,34304,16163,2,0.0,0.0,0.0,0.0,0.0,0.0,
21610,34305,16163,1,0.0,0.0,0.0,0.0,0.0,0.0,
21611,34305,16163,2,0.0,0.0,0.0,0.0,0.0,0.0,
21612,34306,7364,34,0.0,0.0,0.0,0.0,0.0,0.0,
21613,34306,4470,34,0.0,0.0,0.0,0.0,0.0,0.0,
21614,34307,10236,19,0.0,0.0,0.10000000149,0.0,0.0,0.0,
21615,34307,10236,19,0.0,0.0,0.10000000149,0.0,0.0,0.0,
21620,34313,16531,1,0.15000000596,0.0,0.0,0.0,1.57079994678,0.0,
21624,34312,8935,19,0.0,0.0,0.0,0.0,0.0,0.0,
21627,34312,15075,19,0.0,0.0,0.0,0.0,0.0,0.0,
21628,34312,15074,17,-0.300000011921,0.0,0.0,0.0,0.0,0.0,
21629,34317,16535,-1,0.0,0.0,-0.75,0.0,0.0,0.0,
21631,34318,16536,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21636,34315,16539,17,0.600000023842,0.0,-0.20000000298,-0.174532994628,0.0,0.0,
21637,34322,15878,19,0.0,0.0,1.0,0.0,0.0,0.0,
21642,34324,6600,1,1.0,0.0,0.0,0.0,0.0,0.0,
21644,34081,8155,-1,0.0,0.0,0.0,0.0,-1.57079994678,0.0,
21645,34330,16543,19,0.0,0.0,-2.0,0.0,0.0,0.0,
21646,34335,16546,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21647,34336,594,-1,20.0,0.0,0.0,0.0,0.0,0.0,
21650,34339,14207,19,0.0,0.0,0.0,0.0,0.0,0.0,
21651,34341,16552,19,0.0,0.0,-2.0,0.0,0.0,0.0,
21652,34343,12455,19,0.0,0.0,0.0,0.0,0.0,0.0,
21653,34348,16562,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21656,34350,16566,-1,0.75,0.0,0.0,0.0,0.0,0.0,
21657,34348,8604,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21658,34353,10399,34,0.0,0.0,0.0,0.0,0.0,0.0,
21659,34353,5663,34,0.300000011921,0.10000000149,0.0,0.0,0.0,0.0,
21660,34355,9009,19,0.0,0.0,0.0,0.0,0.0,0.0,
21662,34355,6943,19,0.0,0.0,0.0,0.0,0.0,0.0,
21663,34367,5240,19,0.0,0.0,0.0,0.0,0.0,0.0,
21667,34372,17878,19,0.0,0.0,1.5,0.0,0.0,0.0,
21669,34374,15619,-1,0.800000011921,0.949999988079,1.60000002384,0.0,0.0,0.0,
21670,34374,15619,-1,-0.800000011921,-0.649999976158,1.60000002384,0.0,0.0,0.0,
21671,34374,15619,-1,-0.800000011921,0.949999988079,1.60000002384,0.0,0.0,0.0,
21672,34374,15619,-1,0.800000011921,-0.649999976158,1.60000002384,0.0,0.0,0.0,
21673,34375,15178,-1,0.0,0.0,0.0,0.523599028587,0.0,0.0,
21674,34365,14925,-1,0.0,0.0,0.0,0.0,3.14159011841,0.0,
21675,34378,100,19,0.0,0.0,0.0,0.0,0.0,0.0,
21676,34379,7771,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21681,34382,11513,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21686,34389,10254,19,0.0,0.0,2.0,0.0,0.0,0.0,
21687,34379,16987,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21690,34393,5174,20,0.0,0.0,-0.5,0.0,0.0,0.0,
21692,34393,4057,19,0.0,0.0,0.0,0.0,0.0,0.0,
21693,34395,15529,34,0.0,0.0,-0.5,0.0,0.0,0.0,
21694,34396,15883,34,0.0,0.0,0.20000000298,0.0,0.0,0.0,
21695,34395,15528,21,0.0,0.0,0.0,0.0,0.0,0.0,
21696,34395,15528,22,0.0,0.0,0.0,0.0,0.0,0.0,
21697,34398,9250,19,0.0,0.0,0.0,0.0,0.0,0.0,
21702,34402,119,22,0.0,0.0,0.0,0.0,0.0,0.0,
21703,34402,119,21,0.0,0.0,0.0,0.0,0.0,0.0,
21704,34405,4928,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21705,34405,11659,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21706,34411,4856,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21707,34412,16480,16,0.0,0.0,-0.20000000298,0.0,-1.74532997608,0.0,
21708,34412,16565,19,0.0,0.0,-8.0,0.0,0.0,0.0,
21709,34416,15569,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21710,34416,15166,-1,0.0,0.0,7.0,0.0,2.3561899662,0.0,
21711,34416,15166,-1,0.0,0.0,7.0,0.0,-2.3561899662,0.0,
21712,34416,15166,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21713,34418,10340,-1,0.0,0.0,0.5,3.14159011841,0.785398006439,0.0,
21714,34419,16167,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21715,34420,5220,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21716,34411,5682,-1,0.0,0.0,-0.5,0.0,0.0,0.0,
21717,34421,16167,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21718,34421,16581,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21719,34421,15213,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21720,34435,8834,19,0.0,0.0,0.0,0.0,0.0,0.0,
21722,34438,16167,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21723,34438,16581,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21724,34438,15213,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21725,34439,9662,17,0.0,0.0,0.0,0.0,0.0,0.0,
21726,34440,7231,17,0.0,0.0,0.0,0.0,0.0,0.0,
21728,34447,7266,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21729,24826,16286,19,0.0,0.0,0.0,0.0,0.0,0.0,
21730,34453,5342,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21731,34455,16594,18,0.0,0.0,0.0,0.0,0.0,0.0,
21735,34461,5694,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21736,34462,4470,34,1.0,0.0,0.0,0.0,0.0,0.0,
21737,34463,16600,-1,0.0,0.0,0.0,0.0,0.0,0.0,
21738,34464,5194,34,1.0,0.0,0.0,0.0,0.0,0.0,
21739,34465,16084,19,0.0,0.0,1.0,0.0,0.0,0.0,
21740,34466,16308,19,0.0,0.0,2.0,0.0,0.0,0.0,
21741,34470,15467,-1,0.0,0.0,4.0,0.0,3.14159011841,0.0,
