long,long,long,long,long,long,long,long,long,None,None,str,None,None,None,None,None,None,None,None,None,None,None,None,None,flags,long,long,long,long,long,
8708,347,41,22239,0,0,0,0,0,,,"Douce surprise",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,39,
9010,346,41,30615,0,0,0,0,0,,,"Whisky halaani",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,39,
13274,323,20,35013,0,0,0,0,0,,,"Koralon le Veilleur des flammes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,39,
13291,324,20,38433,0,0,0,0,0,,,"Toravon la Sentinelle de glace",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,39,
13329,1770,0,34496,1,0,0,0,0,,,"Les jumelles val'kyrs",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,39,
13348,1756,28,68184,1,0,0,0,0,,,"Champions de faction",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,39,
2926,621,57,38314,1,0,0,0,0,,,"Tabard du défenseur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,40,
3801,1244,68,175753,1,0,0,0,0,,,"La guerre de l'Araignée",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,40,
4375,923,41,22827,0,0,0,0,0,,,"Elixir de puissance du Givre majeure",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,40,
5458,1467,0,28923,1,0,0,0,0,,,"Loken",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,40,
5938,1676,11,4075,700,0,0,0,0,,,"Plateau du Puits de soleil",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,40,
5990,1677,11,4075,550,0,0,0,0,,,"Plateau du Puits de soleil",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,40,
6595,1777,29,45571,1,0,0,0,0,,,"Méduse bleue piquante",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,40,
7763,322,20,29317,0,0,0,0,0,,,"Cyanigosa",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,40,
7892,1678,11,363,700,0,0,0,0,,,"Vallée des épreuves",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,40,
7896,1680,11,363,685,0,0,0,0,,,"Vallée des épreuves",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,40,
7976,347,41,21071,1,0,0,0,0,,,"Sagerelle crue",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,40,
9009,346,41,30499,0,0,0,0,0,,,"Vin de Brillechant",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,40,
13275,323,20,38433,0,0,0,0,0,,,"Toravon la Sentinelle de glace",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,40,
13292,324,20,34797,0,0,0,0,0,,,"Glace-hurlante",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,40,
13330,1770,0,34564,1,0,0,0,0,,,"Anub'arak",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,40,
13349,1756,0,34496,1,0,0,0,0,,,"Les jumelles val'kyrs",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,40,
2927,621,57,24344,1,0,0,0,0,,,"Tabard de la Main",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,41,
3802,1244,68,175739,1,0,0,0,0,,,"La guerre des Trois clans",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,41,
4376,923,41,22840,0,0,0,0,0,,,"Elixir magesang majeur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,41,
5466,1467,0,26687,1,0,0,0,0,,,"Gortok Pâle-sabot",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,41,
5939,1676,11,8,700,0,0,0,0,,,"Marais des Chagrins",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,41,
5991,1677,11,8,550,0,0,0,0,,,"Marais des Chagrins",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,41,
6596,1777,29,57433,1,0,0,0,0,,,"Hareng frit piquant",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,41,
7761,322,20,29311,0,0,0,0,0,,,"Héraut Volazj",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,41,
7893,1678,11,220,700,0,0,0,0,,,"Mesa de Nuage rouge",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,41,
7897,1680,11,220,685,0,0,0,0,,,"Mesa de Nuage rouge",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,41,
7975,347,41,6362,1,0,0,0,0,,,"Morue rochécaille crue",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,41,
9008,346,41,30309,0,0,0,0,0,,,"Bière brise-pierres",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,41,
13276,323,20,10184,0,0,0,0,0,,,"Onyxia",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,41,
13293,324,20,34780,0,0,0,0,0,,,"Seigneur Jaraxxus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,41,
13331,1770,0,36612,1,0,0,0,0,,,"Seigneur Gargamoelle",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,41,
13350,1756,0,34564,1,0,0,0,0,,,"Anub'arak",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,41,
2928,621,57,23192,1,0,0,0,0,,,"Tabard de la Croisade écarlate",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,42,
3803,1244,68,175856,1,0,0,0,0,,,"La colère du fléau des âmes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,42,
4377,923,41,22835,0,0,0,0,0,,,"Elixir de puissance de l'Ombre majeure",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,42,
5940,1676,11,330,700,0,0,0,0,,,"Viaduc de Thandol",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,42,
5992,1677,11,330,550,0,0,0,0,,,"Viaduc de Thandol",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,42,
6597,1777,29,45556,1,0,0,0,0,,,"Steak de brochepelle tendre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,42,
7759,322,20,26723,0,0,0,0,0,,,"Keristrasza",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,42,
7894,1678,11,188,700,0,0,0,0,,,"Sombrevallon",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,42,
7898,1680,11,188,685,0,0,0,0,,,"Sombrevallon",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,42,
7974,347,41,13758,1,0,0,0,0,,,"Rouget cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,42,
8802,1467,0,29315,1,0,0,0,0,,,"Erekem",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,42,
9007,346,41,29482,0,0,0,0,0,,,"Essence de l'Ethereum",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,42,
13277,323,20,34797,0,0,0,0,0,,,"Glace-hurlante",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,42,
13294,324,20,34497,0,0,0,0,0,,,"Fjola Plaie-lumineuse",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,42,
13332,1770,0,36855,1,0,0,0,0,,,"Dame Murmemort",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,42,
13351,1756,0,36612,1,0,0,0,0,,,"Seigneur Gargamoelle",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,42,
2929,621,57,35221,1,0,0,0,0,,,"Tabard du Soleil brisé",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,43,
4378,923,41,22824,0,0,0,0,0,,,"Elixir de force majeure",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,43,
5462,1467,0,27656,1,0,0,0,0,,,"Gardien-tellurique Eregos",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,43,
5941,1676,11,1581,700,0,0,0,0,,,"Les Mortemines",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,43,
5993,1677,11,1581,550,0,0,0,0,,,"Les Mortemines",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,43,
6598,1777,29,57443,1,0,0,0,0,,,"En-cas du pisteur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,43,
7895,1678,11,3527,700,0,0,0,0,,,"Point d'impact",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,43,
7899,1680,11,3527,685,0,0,0,0,,,"Point d'impact",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,43,
7973,347,41,6361,1,0,0,0,0,,,"Thon arc-en-ciel cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,43,
9006,346,41,27553,0,0,0,0,0,,,"Boisson énergétique du bœuf cramoisi",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,43,
13262,322,20,35451,1,0,0,0,0,,,"Le Chevalier noir",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,43,
13278,323,20,34780,0,0,0,0,0,,,"Seigneur Jaraxxus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,43,
13295,324,20,34496,0,0,0,0,0,,,"Eydis Plaie-sombre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,43,
13333,1770,28,72959,1,0,0,0,0,,,"Rencontre des canonnières",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,43,
13352,1756,0,36855,1,0,0,0,0,,,"Dame Murmemort",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,43,
2930,621,57,38311,1,0,0,0,0,,,"Tabard du Vide",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,44,
4379,923,41,28104,0,0,0,0,0,,,"Elixir de maîtrise",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,44,
5942,1676,11,47,700,0,0,0,0,,,"Les Hinterlands",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,44,
5994,1677,11,47,550,0,0,0,0,,,"Les Hinterlands",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,44,
6599,1777,29,45558,1,0,0,0,0,,,"Worg cuit",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,44,
7972,347,41,13759,1,0,0,0,0,,,"Lutjan nagenuit cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,44,
8098,1678,11,3526,700,0,0,0,0,,,"Val d'Ammen",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,44,
8099,1680,11,3526,685,0,0,0,0,,,"Val d'Ammen",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,44,
8803,1467,0,29316,1,0,0,0,0,,,"Moragg",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,44,
9005,346,41,24007,0,0,0,0,0,,,"Outre de fantassin",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,44,
13263,322,20,34928,0,0,0,0,0,,,"Confesseur d'argent Paletress",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,44,
13279,323,20,34496,0,0,0,0,0,,,"Eydis Plaie-sombre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,44,
13296,324,20,34564,0,0,0,0,0,,,"Anub'arak",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,44,
13334,1770,28,72928,1,0,0,0,0,,,"Porte-mort Saurcroc",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,44,
13353,1756,28,72959,1,0,0,0,0,,,"Rencontre des canonnières",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,44,
2931,621,57,24004,1,0,0,0,0,,,"Tabard de Thrallmar",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,45,
4380,923,41,39666,0,0,0,0,0,,,"Elixir d'agilité puissante",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,45,
5384,1467,0,26723,1,0,0,0,0,,,"Keristrasza",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,45,
5943,1676,11,717,700,0,0,0,0,,,"La Prison",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,45,
5995,1677,11,717,550,0,0,0,0,,,"La Prison",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,45,
7971,347,41,8365,1,0,0,0,0,,,"Truite tête-mithril crue",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,45,
8994,346,41,19997,0,0,0,0,0,,,"Nectar de la moisson",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,45,
9219,1678,11,1657,700,0,0,0,0,,,"Darnassus",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,45,
9221,1680,11,1657,685,0,0,0,0,,,"Darnassus",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,45,
9421,1777,29,62350,1,0,0,0,0,,,"Tartare de worg",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,45,
13264,322,20,35119,0,0,0,0,0,,,"Eadric le Pur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,45,
13280,323,20,34497,0,0,0,0,0,,,"Fjola Plaie-lumineuse",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,45,
13297,324,20,36612,0,0,0,0,0,,,"Seigneur Gargamoelle",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,45,
13335,1770,28,72706,1,0,0,0,0,,,"Valithria Marcherêve",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,45,
13354,1756,28,72928,1,0,0,0,0,,,"Porte-mort Saurcroc",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,45,
2932,621,57,23388,1,0,0,0,0,,,"Tabard de Tranquillien",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,46,
4381,923,41,40097,0,0,0,0,0,,,"Elixir de défense puissante",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,46,
5944,1676,11,1477,700,0,0,0,0,,,"Le temple d'Atal'Hakkar",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,46,
5996,1677,11,1477,550,0,0,0,0,,,"Le temple d'Atal'Hakkar",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,46,
7970,347,41,6289,1,0,0,0,0,,,"Lutjan à longue mâchoire cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,46,
8798,1467,0,29266,1,0,0,0,0,,,"Xevozz",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,46,
8992,346,41,18284,0,0,0,0,0,,,"Bière-massue de Kreeg",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,46,
9220,1678,11,3557,700,0,0,0,0,,,"Exodar",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,46,
9222,1680,11,3557,685,0,0,0,0,,,"Exodar",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,46,
13265,322,20,36497,0,0,0,0,0,,,"Bronjahm",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,46,
13281,323,20,34564,0,0,0,0,0,,,"Anub'arak",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,46,
13298,324,20,36855,0,0,0,0,0,,,"Dame Murmemort",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,46,
13336,1770,0,36626,1,0,0,0,0,,,"Pulentraille",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,46,
13355,1756,28,72706,1,0,0,0,0,,,"Valithria Marcherêve",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,46,
2933,621,57,19505,1,0,0,0,0,,,"Tabard de bataille chanteguerre",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,47,
4382,923,41,40078,0,0,0,0,0,,,"Elixir de robustesse puissante",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,47,
5945,1676,11,85,700,0,0,0,0,,,"Clairières de Tirisfal",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,47,
5997,1677,11,85,550,0,0,0,0,,,"Clairières de Tirisfal",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,47,
7969,347,41,6317,1,0,0,0,0,,,"Furie du loch crue",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,47,
8799,1467,0,29312,1,0,0,0,0,,,"Lavanthor",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,47,
8990,346,41,17048,0,0,0,0,0,,,"Rhum de Rumsey",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,47,
9242,1678,11,1941,700,0,0,0,0,,,"Grottes du temps",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,47,
9243,1680,11,1941,685,0,0,0,0,,,"Grottes du temps",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,47,
13266,322,20,36502,0,0,0,0,0,,,"Dévoreur d'âmes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,47,
13282,323,20,36612,0,0,0,0,0,,,"Seigneur Gargamoelle",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,47,
13299,324,20,37813,0,0,0,0,0,,,"Porte-mort Saurcroc",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,47,
13337,1770,0,36627,1,0,0,0,0,,,"Trognepus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,47,
13356,1756,0,36626,1,0,0,0,0,,,"Pulentraille",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,47,
4383,923,41,40109,0,0,0,0,0,,,"Elixir de magesang puissant",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,48,
5946,1676,11,1497,700,0,0,0,0,,,"Fossoyeuse",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,48,
5998,1677,11,1497,550,0,0,0,0,,,"Fossoyeuse",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,48,
6151,621,57,43300,1,0,0,0,0,,,"Couleurs du maître des traditions",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,48,
7968,347,41,21153,1,0,0,0,0,,,"Grande sagerelle crue",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,48,
8800,1467,0,29313,1,0,0,0,0,,,"Ichoron",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,48,
8988,346,41,13813,0,0,0,0,0,,,"Jus de fruit solaire béni",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,48,
13267,322,20,36494,0,0,0,0,0,,,"Maître-forge Gargivre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,48,
13283,323,20,36855,0,0,0,0,0,,,"Dame Murmemort",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,48,
13300,324,20,37955,0,0,0,0,0,,,"Reine de sang Lana'thel",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,48,
13338,1770,0,36678,1,0,0,0,0,,,"Professeur Putricide",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,48,
13357,1756,0,36627,1,0,0,0,0,,,"Trognepus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,48,
4384,923,41,40073,0,0,0,0,0,,,"Elixir de force puissante",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,49,
5947,1676,11,28,700,0,0,0,0,,,"Maleterres de l'ouest",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,49,
5999,1677,11,28,550,0,0,0,0,,,"Maleterres de l'ouest",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,49,
6171,621,57,43348,1,0,0,0,0,,,"Tabard de l'explorateur",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,49,
7984,347,41,43647,1,0,0,0,0,,,"Vairon chatoyant",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,49,
8801,1467,0,29314,1,0,0,0,0,,,"Zuramat l'Oblitérateur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,49,
8986,346,41,4952,0,0,0,0,0,,,"Brune-d'orage",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,49,
13268,322,20,36476,0,0,0,0,0,,,"Ick",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,49,
13284,323,20,37813,0,0,0,0,0,,,"Porte-mort Saurcroc",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,49,
13301,324,20,36853,0,0,0,0,0,,,"Sindragosa",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,49,
13339,1770,0,37970,1,0,0,0,0,,,"Princes de sang",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,49,
13358,1756,0,36678,1,0,0,0,0,,,"Professeur Putricide",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,49,
4385,923,41,2457,0,0,0,0,0,,,"Elixir d'agilité mineure",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,50,
5948,1676,11,40,700,0,0,0,0,,,"Marche de l'Ouest",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,50,
6000,1677,11,40,550,0,0,0,0,,,"Marche de l'Ouest",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,50,
6172,621,57,43349,1,0,0,0,0,,,"Tabard de la force brute",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,50,
7983,347,41,44072,1,0,0,0,0,,,"Bête mystérieuse rôtie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,50,
8985,346,41,1322,0,0,0,0,0,,,"Huile de foie de poisson",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,50,
13269,322,20,36477,0,0,0,0,0,,,"Krik",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,50,
13285,323,20,36626,0,0,0,0,0,,,"Pulentraille",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,50,
13302,324,20,36597,0,0,0,0,0,,,"Le roi-liche",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,50,
13312,1467,28,68574,1,0,0,0,0,,,"Confesseur d'argent Paletress",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,50,
13340,1770,0,37955,1,0,0,0,0,,,"Reine de sang Lana'thel",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,50,
13359,1756,0,37970,1,0,0,0,0,,,"Princes de sang",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,50,
4386,923,41,5997,0,0,0,0,0,,,"Elixir de défense mineure",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,51,
5949,1676,11,11,700,0,0,0,0,,,"Les Paluns",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,51,
6001,1677,11,11,550,0,0,0,0,,,"Les Paluns",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,51,
6976,621,57,43154,1,0,0,0,0,,,"Tabard de la Croisade d'argent",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,51,
7982,347,41,13889,1,0,0,0,0,,,"Saumon blanchécaille cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,51,
8890,346,41,34022,0,0,0,0,0,,,"Tête-réduite brune",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,51,
13270,322,20,36658,0,0,0,0,0,,,"Seigneur du Fléau Tyrannus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,51,
13286,323,20,36627,0,0,0,0,0,,,"Trognepus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,51,
13303,324,20,36626,0,0,0,0,0,,,"Pulentraille",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,51,
13313,1467,28,68575,1,0,0,0,0,,,"Eadric le Pur",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,51,
13341,1770,0,36853,1,0,0,0,0,,,"Sindragosa",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,51,
13360,1756,0,37955,1,0,0,0,0,,,"Reine de sang Lana'thel",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,51,
4387,923,41,2458,0,0,0,0,0,,,"Elixir de robustesse mineure",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,52,
6977,621,57,43155,1,0,0,0,0,,,"Tabard de la Lame d'ébène",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,52,
8004,347,41,44071,1,0,0,0,0,,,"Anguille rôtie",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,52,
8866,346,41,41731,0,0,0,0,0,,,"Lait de yéti",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,52,
9422,1676,11,19,700,0,0,0,0,,,"Zul'Gurub",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,52,
9423,1677,11,19,550,0,0,0,0,,,"Zul'Gurub",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,52,
13271,322,20,38112,0,0,0,0,0,,,"Falric",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,52,
13287,323,20,36678,0,0,0,0,0,,,"Professeur Putricide",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,52,
13304,324,20,36627,0,0,0,0,0,,,"Trognepus",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,52,
13314,1467,28,68663,1,0,0,0,0,,,"Le Chevalier noir",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,52,
13342,1770,0,36597,1,0,0,0,0,,,"Le roi-liche",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,52,
13361,1756,0,36853,1,0,0,0,0,,,"Sindragosa",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,52,
4388,923,41,3391,0,0,0,0,0,,,"Elixir de force d'ogre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,53,
6041,1676,11,1337,700,0,0,0,0,,,"Uldaman",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,53,
6042,1677,11,1337,550,0,0,0,0,,,"Uldaman",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,53,
6978,621,57,43156,1,0,0,0,0,,,"Tabard de l'Accord du Repos du ver",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,53,
7981,347,41,13760,1,0,0,0,0,,,"Saumon solécaille cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,53,
8868,346,41,44617,0,0,0,0,0,,,"Verre de Dalaran rouge",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,53,
13272,322,20,38113,0,0,0,0,0,,,"Marwyn",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,53,
13288,323,20,37955,0,0,0,0,0,,,"Reine de sang Lana'thel",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,53,
13305,324,20,36678,0,0,0,0,0,,,"Professeur Putricide",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,53,
13315,1467,0,36497,1,0,0,0,0,,,"Bronjahm",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,53,
13362,1756,0,36597,1,0,0,0,0,,,"Le roi-liche",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,53,
4389,923,41,9264,0,0,0,0,0,,,"Elixir de puissance de l'Ombre",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,54,
5950,1676,11,1977,700,0,0,0,0,,,"Zul'Gurub",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,54,
6002,1677,11,1977,550,0,0,0,0,,,"Zul'Gurub",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,54,
6979,621,57,43157,1,0,0,0,0,,,"Tabard du Kirin Tor",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,54,
7980,347,41,13756,1,0,0,0,0,,,"Perche estivale crue",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,54,
8870,346,41,44619,0,0,0,0,0,,,"Verre de Dalaran rouge épanoui",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,54,
13273,322,20,36954,0,0,0,0,0,,,"Le roi-liche",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,54,
13289,323,20,36853,0,0,0,0,0,,,"Sindragosa",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,54,
13316,1467,0,36502,1,0,0,0,0,,,"Dévoreur d'âmes",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,54,
4390,923,41,40072,0,0,0,0,0,,,"Elixir d'esprit",,,,,,,,,,,,,,0xFF01FE,0,0,0,0,55,
7884,1676,11,9,700,0,0,0,0,,,"Vallée de Comté-du-nord",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,55,
7888,1677,11,9,550,0,0,0,0,,,"Vallée de Comté-du-nord",,,,,,,,,,,,,,0xFF01FE,3,0,0,0,55,
7979,347,41,4603,1,0,0,0,0,,,"Jaune-queue tacheté cru",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,55,
8872,346,41,44570,0,0,0,0,0,,,"Verre de vin des Chants éternels",,,,,,,,,,,,,,0xFF01FE,2,0,0,0,55,
