long,str,long,long,long,long,long,long,long,long,long,long,float,float,float,float,float,float,long,
7746,"World\Expansion02\Doodads\DragonBlight\DragonBlight_IceRock_03.mdx",0,0,0,0,0,0,0,0,0,0,-3.10348010063,-3.38355994225,-0.439043998718,2.83622002602,3.38355994225,3.77522993088,0,
7747,"World\Generic\PassiveDoodads\PostBoxes\PostBoxHumanNorthrend.mdx",0,0,0,0,0,0,0,0,0,0,-0.653563976288,-0.52328902483,-0.580545008183,0.53662198782,0.621486008167,2.55663990974,0,
7748,"World\Expansion02\Doodads\Generic\Bonfire\BonfireNorthrend_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.13969993591,-4.26120996475,-1.66330003738,2.09758996964,3.78449010849,5.58155012131,0,
7749,"World\Expansion02\Doodads\GrizzlyHills\Rocks\GrizzlyHills_Rock_03.mdx",0,0,0,0,0,0,0,0,0,0,-1.38471996784,-1.85666000843,-0.202996000648,1.4780100584,1.85620999336,2.097219944,0,
7750,"World\Generic\PassiveDoodads\GrayStone\GrayStone01.mdx",0,0,0,0,0,0,0,0,0,0,-4.63683986664,-7.18445014954,-10.2375001907,4.96950006485,5.923620224,11.0683002472,0,
7751,"World\Generic\Human\Passive Doodads\Books\BookSmallOpen03.mdx",0,0,0,0,0,0,0,0,0,0,-0.221183001995,-0.308555990458,0.000335999997333,0.205027997494,0.312382996082,0.129495993257,0,
7752,"World\KhazModan\Uldaman\PassiveDoodads\Debris\UldamanScrollDebris03.mdx",0,0,0,0,0,0,0,0,0,0,-0.640178024769,-0.412396013737,0.0181850008667,0.651673018932,0.441439002752,0.116727001965,0,
7753,"World\Expansion02\Doodads\GrizzlyHills\Trappers\TrapperSignpost_Sign.mdx",0,0,0,0,0,0,0,0,0,0,-0.116913996637,-0.66031897068,-0.71025198698,0.137941002846,0.678780019283,0.171471998096,0,
7754,"World\Expansion01\Doodads\ZulAman\Ruins\TrollRuins_ZulAman_03.mdx",0,0,0,0,0,0,0,0,0,0,-5.06101989746,-2.09365010262,-0.515639007092,3.1606400013,2.07873988152,11.3207998276,0,
7755,"World\Expansion02\Doodads\Generic\IronDwarf\ID_Signpost_Sign.mdx",0,0,0,0,0,0,0,0,0,0,-0.017893999815,-0.245994001627,-0.675800025463,1.72179996967,0.282618999481,0.170135006309,0,
7756,"World\Expansion01\Doodads\Coilfang\Passivedoodads\mushrooms\ZangarMushroom07_BlueGlow.mdx",0,0,0,0,0,0,0,0,0,0,-0.709695994854,-1.50251996517,-1.29761004448,1.45922005177,1.58431994915,1.78922998905,0,
7757,"World\Generic\Tauren\Passive Doodads\TaurenRugs\TaurenRug01.mdx",0,0,0,0,0,0,0,0,0,0,-1.34732997417,-0.879262983799,0.0104219997302,1.339599967,0.913321018219,0.0497649982572,0,
7758,"World\Generic\Tauren\Passive Doodads\TaurenRugs\TaurenRug02.mdx",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7759,"World\Expansion02\Doodads\Generic\Tuskar\Crate\TS_CrabBasket_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.669844985008,-0.648401021957,-0.00436699995771,0.675420999527,0.623866975307,0.872941017151,0,
7760,"World\Lordaeron\Plagueland\PassiveDoodads\Cages\PlaugelandsCage01_ActiveTop.mdx",0,13306,0,0,0,0,0,0,0,0,-1.02514004707,-1.19283998013,-0.0222590006888,1.02514004707,1.19283998013,4.35883998871,0,
7761,"World\Lordaeron\Plagueland\PassiveDoodads\Cages\PlaugelandsCage01_ActiveBase.mdx",0,0,0,0,0,0,0,0,0,0,-0.959865987301,-1.09236001968,-0.315663009882,0.930401980877,1.09033000469,0.20433999598,0,
7762,"World\Expansion02\Doodads\Generic\Tuskarr\TS_CrabBasket_Broken.mdx",0,0,0,0,0,0,0,0,0,0,-0.810652971268,-0.646317005157,-0.0945980027318,1.25893998146,1.16964995861,0.826806008816,0,
7763,"World\Expansion02\Doodads\Generic\SeaVrykul\Shore\VRS_Chest_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.23467004299,-1.20159995556,-0.0574660003185,1.22930002213,1.13328003883,1.61182999611,0,
7764,"World\Goober\G_GnomeTerminal_Collision.mdx",0,0,0,0,0,0,0,0,0,0,-0.547803997993,-1.03269994259,-0.000236000007135,0.926874995232,0.850701987743,1.50319004059,0,
7765,"World\Expansion02\Doodads\WinterTauren\WT_Roadsign.mdx",0,0,0,0,0,0,0,0,0,0,-0.108186997473,-0.521529018879,0.0357969999313,0.111192002892,0.535019993782,0.818485975266,0,
7766,"World\Generic\PassiveDoodads\DeathSkeletons\HumanFemaleDeathSkeleton.mdx",0,0,0,0,0,0,0,0,0,0,-0.695334970951,-0.845593988895,-0.098617002368,0.676252007484,0.484578996897,0.345223009586,0,
7767,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\GONDOLA\VRYKUL_GONDOLA_02.MDX",0,0,0,0,0,0,0,0,0,0,-7.26612997055,-17.2786006927,-16.8610992432,0.963270008564,17.2173995972,8.00321006775,0,
7768,"World\Expansion02\Doodads\BoreanTundra\StoneHeads\Borean_TuskarrStatue_Broken_01.mdx",0,0,0,0,0,0,0,0,0,0,-10.005399704,-9.87919044495,-4.24280023575,9.77085018158,9.97714996338,28.3708992004,0,
7769,"World\Kalimdor\Mauradon\PassiveDoodads\Crystals\RubyCrystal01.mdx",0,0,0,0,0,0,0,0,0,0,-1.32005000114,-1.37135004997,-0.492027997971,1.20374000072,1.60604000092,1.70542001724,0,
7770,"WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELL_BOSSFORCEFIELD.MDX",0,0,0,0,0,0,0,0,0,0,-51.4859008789,-51.5144004822,11.7671003342,51.7080993652,51.679599762,50.9020004272,0,
7771,"World\Expansion02\Doodads\Generic\Tuskarr\TS_FishingHook_Hook.mdx",0,0,0,0,0,0,0,0,0,0,-0.128821000457,-0.601180970669,-0.33279800415,0.111083000898,0.604667007923,1.77962005138,0,
7772,"World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Snobold_Candle01.mdx",0,0,0,0,0,0,0,0,0,0,-0.0891729965806,-0.0702399984002,-0.00106200005393,0.102880999446,0.0717730000615,0.337278991938,0,
7773,"World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Snobold_Candle_Group01.mdx",0,0,0,0,0,0,0,0,0,0,-0.183614000678,-0.326570987701,-0.00510999979451,0.31485798955,0.353321999311,0.316433012486,0,
7774,"World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Snobold_Candle_Group02.mdx",0,0,0,0,0,0,0,0,0,0,-0.216756999493,-0.257609009743,-0.00510999979451,0.24665799737,0.321678996086,0.538259029388,0,
7775,"World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Snobold_Candle04.mdx",0,0,0,0,0,0,0,0,0,0,-0.211483001709,-0.277170985937,-0.00406799977645,0.225336000323,0.313569009304,0.415829002857,0,
7776,"World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Snobold_Candle02.mdx",0,0,0,0,0,0,0,0,0,0,-0.0925759971142,-0.136186003685,-0.0019570000004,0.0984639972448,0.122170001268,0.316433012486,0,
7777,"World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Snobold_Candle03.mdx",0,0,0,0,0,0,0,0,0,0,-0.176005005836,-0.154246002436,-0.00510999979451,0.201151996851,0.161432996392,0.186452001333,0,
7778,"World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Snobold_Alter01.mdx",0,0,0,0,0,0,0,0,0,0,-20.2432003021,-15.8058004379,-2.90314006805,11.6545000076,20.1170005798,49.8739013672,0,
7779,"World\Expansion02\Doodads\BoreanTundra\MagnataurItems\Snobold_WarningRock03.mdx",0,0,0,0,0,0,0,0,0,0,-1.80110001564,-1.46662998199,-0.964969992638,1.45333003998,1.58867001534,3.83673000336,0,
7780,"World\Expansion02\Doodads\ZulDrak\TrollRuins\ZulDrak_Incense_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.43167996407,-2.21072006226,-0.234289005399,2.1404800415,2.78488993645,8.22066020966,0,
7781,"World\Expansion02\Doodads\Nexus\Nexus_MagicOrb_Blue_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.02296996117,-1.05414998531,-1.05013000965,1.02329003811,1.05367994308,0.996133983135,0,
7782,"World\Expansion02\Doodads\Nexus\Nexus_Sigil_Blue_02.mdx",0,0,0,0,0,0,0,0,0,0,-6.76169013977,-6.68170976639,-0.0341029986739,6.57164001465,6.65162992477,0.00675499998033,0,
7783,"World\Expansion02\Doodads\Nexus\Nexus_Sigil_Blue_01.mdx",0,0,0,0,0,0,0,0,0,0,-9.54880046844,-9.42292022705,-0.0069360001944,9.32865047455,9.44419002533,0.0369860008359,0,
7784,"World\Expansion02\Doodads\Nexus\Nexus_DragonEgg_02.mdx",0,0,0,0,0,0,0,0,0,0,-1.50988996029,-0.86043202877,-0.144733995199,1.77869999409,0.85235697031,2.62949991226,0,
7785,"World\Expansion02\Doodads\ZulDrak\TrollRuins\Zuldrak_Head_01.mdx",0,0,0,0,0,0,0,0,0,0,-8.02083015442,-4.08638000488,-0.361699998379,3.78273010254,4.51128005981,10.4357995987,0,
7786,"World\Expansion02\Doodads\Generic\Scourge\CD\CD_Altar_02.mdx",0,0,0,0,0,0,0,0,0,0,-0.487762987614,-0.700534999371,0.0027640000917,0.491080999374,0.736275017262,3.62162995338,0,
7787,"World\Expansion02\Doodads\Generic\IronDwarf\ID_Pillar.mdx",0,0,0,0,0,0,0,0,0,0,-1.63827002048,-1.92407000065,-0.258955985308,1.73508000374,1.83826005459,8.49182033539,0,
7788,"World\Expansion02\Doodads\Nexus\Nexus_blueEnergywell.mdx",0,0,0,0,0,0,0,0,0,0,-5.26487016678,-5.26222991943,-0.933061003685,5.25871992111,5.26136016846,12.0735998154,0,
7789,"World\Expansion01\Doodads\TheExodar\Passivedoodads\Shamen_Stones\Draenei_Shamen_Stones_T1.mdx",0,0,0,0,0,0,0,0,0,0,-0.523038029671,-0.476096004248,-0.462004989386,0.523038983345,0.226350992918,1.03875005245,0,
7790,"World\Expansion02\Doodads\GrizzlyHills\Trees\GrizzlyHills_GoldShrubs01.mdx",0,0,0,0,0,0,0,0,0,0,-1.4522600174,-1.52436995506,-0.259299010038,1.59009003639,1.47192001343,0.464578002691,0,
7791,"World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_Plants_02_Q.mdx",0,0,0,0,0,0,0,0,0,0,-1.20316004753,-1.07095003128,-0.134496003389,0.982940018177,1.13434994221,1.74969005585,0,
7792,"World\KhazModan\Ironforge\PassiveDoodads\SlimeJars\SlimeJar03.mdx",0,0,0,0,0,0,0,0,0,0,-0.266066998243,-0.26789700985,-0.0144870001823,0.28481900692,0.282990008593,0.704280018806,0,
7793,"WORLD\EXPANSION02\DOODADS\NEXUS\NEXUS_ELEVATOR_BASESTRUCTURE_01.MDX",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7794,"WORLD\EXPANSION02\DOODADS\GENERIC\IRONDWARF\ID_ELEVATOR.MDX",0,0,0,0,0,0,0,0,0,0,-5.29507017136,-5.29506015778,1.99999999495e-006,5.29506015778,5.29506015778,22.566400528,0,
7795,"World\KhazModan\Blackrock\PassiveDoodads\GolemParts\CannonGolemBust.mdx",0,0,0,0,0,0,0,0,0,0,-0.649345993996,-0.546526014805,-0.0139570003375,0.539920985699,0.52722799778,1.00715005398,0,
7796,"World\KhazModan\Blackrock\PassiveDoodads\GolemParts\CannonGolemFoot.mdx",0,0,0,0,0,0,0,0,0,0,-0.55744099617,-0.529003977776,-0.0789489969611,0.416211009026,0.926823019981,0.905821025372,0,
7797,"WORLD\EXPANSION02\DOODADS\GENERIC\WINTERORC\ORC_FORTRESS_ELEVATOR01.MDX",0,0,0,0,0,0,0,0,0,0,-10.0535001755,-15.1990003586,-2.29816007614,8.79446029663,15.0460996628,2.70000000455e-005,261,
7798,"WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELL_BOSSCOLLISION01.MDX",0,0,0,0,0,0,0,0,0,0,-41.3266983032,-14.6428003311,11.9503002167,-35.0345993042,14.492600441,52.1609992981,0,
7799,"WORLD\EXPANSION01\DOODADS\SUNWELL\PASSIVEDOODADS\SUNWELL\SUNWELL_BOSSCOLLISION02.MDX",0,0,0,0,0,0,0,0,0,0,33.6847000122,-15.4751996994,11.9503002167,41.5091018677,15.102399826,52.1609992981,0,
7800,"World\Expansion02\Doodads\Nexus\Nexus_DragonOrb_01.mdx",12706,0,12707,0,0,0,0,0,0,0,-0.608294010162,-0.606579005718,-0.00451500015333,0.606773018837,0.605235993862,0.961022019386,0,
7801,"World\Expansion02\Doodads\DragonBlight\DragonBlight_Tree04.mdx",0,0,0,0,0,0,0,0,0,0,-1.33177995682,-1.04349994659,-0.0899439975619,1.77240002155,1.97370004654,6.00992012024,0,
7802,"World\Azeroth\Karazahn\PassiveDoodads\Bonfire\KarazahnBonFireBlue01.mdx",0,0,0,0,0,0,0,0,0,0,-2.09458994865,-2.44167995453,-0.261492997408,2.00716996193,2.35167002678,3.53045010567,0,
7803,"World\Expansion02\Doodads\Generic\Nerubian\Nerubian_ScourgeEgg_01.mdx",0,12793,0,0,12793,0,0,0,0,0,-0.356732010841,-0.356732010841,-0.000754999986384,0.356732010841,0.356732010841,1.19351994991,0,
7804,"World\SkillActivated\TradeskillNodes\Yoggthorite_Miningnode_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.63321995735,-2.53154993057,-2.79847002029,1.65289998055,2.5011100769,3.61913990974,0,
7805,"World\Expansion02\Doodads\Generic\IronDwarf\Quest\ID_Cage-active.mdx",0,12805,0,12806,12805,0,0,0,0,0,-2.74482989311,-2.49773001671,-0.133167997003,2.90569996834,2.50856995583,3.54383993149,0,
7806,"World\wmo\Northrend\Buildings\WinterTauren\ND_WinterTauren_SmokeHut_Destroyed.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7807,"World\wmo\Northrend\Buildings\WinterTauren\ND_WinterTauren_SmokeHut\ND_WinterTauren_SmokeHut.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7808,"World\wmo\Azeroth\Buildings\GuardTower\GuardTower_damaged_construction.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7809,"World\wmo\Azeroth\Buildings\GuardTower\GuardTower_destroyed_construction.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7810,"World\Expansion02\Doodads\Generic\Human\Clocks\Cuckooclock_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.356985986233,-0.307586014271,-0.665085017681,0.580789983273,0.307586014271,0.619421005249,0,
7811,"World\Expansion01\Doodads\Shattrath\Passivedoodads\Lighting\Ancient_D_Standing_Light_off.mdx",0,0,0,0,0,0,0,0,0,0,-1.26724994183,-1.05918002129,-0.00737799983472,1.27508997917,1.05918002129,4.45413017273,0,
7812,"World\Expansion02\Doodads\Generic\IronDwarf\ID_TableSmall.mdx",0,0,0,0,0,0,0,0,0,0,-1.00346004963,-0.932285010815,0.000243000002229,1.00346004963,0.932285010815,0.964345991611,0,
7813,"World\Azeroth\Stranglethorn\PassiveDoodads\Detail\StranglePlant09.mdx",0,0,0,0,0,0,0,0,0,0,-3.58155989647,-3.38405990601,-0.258834987879,3.92561006546,4.36080980301,4.76667022705,0,
7814,"World\Expansion02\Doodads\GrizzlyHills\Trees\GrizzlyHills_Blurpleflower01.mdx",0,0,0,0,0,0,0,0,0,0,-0.449919998646,-0.522520005703,-0.0437260009348,0.608359992504,0.559985995293,1.3054599762,0,
7815,"World\Expansion02\Doodads\Generic\Tuskarr\Mailbox\TS_Mailbox_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.34217000008,-0.632450997829,-0.146944999695,0.952051997185,0.938241004944,3.4121799469,0,
7816,"World\Lordaeron\Arathi\PassiveDoodads\bushes\ArathiPlant03.mdx",0,0,0,0,0,0,0,0,0,0,-1.24103999138,-1.41910004616,-0.112369000912,1.73575997353,1.71730995178,1.52412998676,0,
7817,"World\Kalimdor\Felwood\PassiveDoodads\Bush\FelwoodBush01.mdx",0,0,0,0,0,0,0,0,0,0,-2.53419995308,-2.60630989075,-0.109293997288,2.46495008469,2.4414100647,3.0054500103,0,
7818,"World\Expansion02\Doodads\DragonBlight\DB_DragonRib01Black.mdx",0,0,0,0,0,0,0,0,0,0,-2.44392991066,-1.30729997158,-0.153705999255,2.06283998489,2.01069998741,10.5566997528,0,
7819,"World\Expansion02\Doodads\DragonBlight\DB_DragonArmStraight_RightBlack.mdx",0,0,0,0,0,0,0,0,0,0,-4.16496992111,-0.905619978905,-0.705352008343,4.2298002243,2.2541000843,0.881992995739,0,
7820,"World\Expansion02\Doodads\DragonBlight\DB_DragonSpike01black.mdx",0,0,0,0,0,0,0,0,0,0,-1.42279994488,-2.10354995728,-0.469788014889,1.31915998459,1.4554899931,24.581199646,0,
7821,"World\Expansion02\Doodads\ZulDrak\Decorations\ZulDrak_Gem_Green_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.654982984066,-0.917012989521,-0.472075998783,0.411359995604,0.917012989521,0.595600008965,0,
7822,"World\Expansion02\Doodads\ZulDrak\Decorations\ZulDrak_Gem_Green_02.mdx",0,0,0,0,0,0,0,0,0,0,-0.40310099721,-1.00155997276,-0.709106981754,0.415890991688,0.974538981915,0.883081972599,0,
7823,"World\Expansion02\Doodads\Generic\Vrykul\Quest\VR_CrystalNode_01_Q.mdx",0,0,0,0,0,0,0,0,0,0,-0.621429026127,-0.596280992031,0.0101990001276,0.556056976318,1.07519996166,1.39713001251,0,
7824,"World\Expansion02\Doodads\Generic\VRYKUL\Boats\Transport_Vrykul_Medium_Doodad.mdx",0,0,0,0,0,0,0,0,0,0,-32.5259017944,-13.3060998917,-3.44285011292,32.5259017944,13.7363004684,44.4024009705,0,
7825,"World\Expansion02\Doodads\Generic\Tuskar\Misc\TS_Tarp_02.mdx",0,0,0,0,0,0,0,0,0,0,-1.51034998894,-3.24482989311,-0.105411998928,5.20495986938,4.53515005112,4.67107009888,0,
7826,"World\Lordaeron\Arathi\PassiveDoodads\Rocks\ArathiRock02.mdx",0,0,0,0,0,0,0,0,0,0,-1.04312002659,-1.63429999352,-0.682120978832,0.838133990765,1.48160004616,10.1627998352,0,
7827,"World\Generic\Human\Passive Doodads\Armor\ArmorStandMailBlue.mdx",0,0,0,0,0,0,0,0,0,0,-0.448538988829,-0.439736008644,0.00261899991892,0.447286009789,0.428903013468,1.78772997856,0,
7828,"World\Azeroth\SwampOSorrow\PassiveDoodads\Plants\SwampPlant04.mdx",0,0,0,0,0,0,0,0,0,0,-1.83021998405,-1.34467995167,-0.672747015953,1.45471000671,1.52389001846,3.64739990234,0,
7829,"World\Azeroth\Elwynn\PassiveDoodads\BallistaRuined\BallistaRuined.mdx",0,0,0,0,0,0,0,0,0,0,-5.41817998886,-6.40739011765,-0.923004984856,7.24121999741,5.89012002945,6.91390991211,0,
7830,"World\Generic\Undead\Passive Doodads\UndeadHooks\undead_empty_hook.mdx",0,0,0,0,0,0,0,0,0,0,-0.491443008184,-0.732955992222,-0.123365998268,0.404128998518,0.521102011204,18.8132991791,0,
7831,"WORLD\EXPANSION02\DOODADS\STRATHOLME_PAST\LD_HIDDEN_DOOR_ROOM.MDX",0,12809,0,12810,0,0,0,0,0,0,-4.71709012985,-1.27251005173,-0.00440300023183,5.17578983307,1.28190994263,8.85064983368,0,
7832,"World\wmo\Northrend\Buildings\Human\ND_Human_House02\ND_Human_House02.wmo",0,0,0,0,0,0,0,0,0,0,-19.0541992188,-18.7968006134,-0.333281010389,16.5291996002,18.6315994263,33.9589996338,0,
7833,"World\wmo\Northrend\Buildings\Human\ND_Human_Destruction02\ND_Human_Destruction02.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7834,"World\Goober\G_RuneGroundGreen01b.mdx",0,0,0,0,10936,0,0,0,0,0,-1.57963001728,-1.68060994148,-1.04470002651,1.77592003345,1.67493999004,0.0121149998158,0,
7835,"World\Generic\Goblin\PassiveDoodads\GoblinShredderSuit\GoblinShredderSuit01.mdx",0,0,0,0,0,0,0,0,0,0,-0.899982988834,-2.54994988441,-0.460013002157,2.3343501091,2.69619989395,4.5187702179,0,
7836,"World\Expansion02\Doodads\Azjol-Nerub\Saronite\Saronite_Node_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.00374996662,-0.809318006039,-0.424524009228,0.200221002102,0.677268981934,1.06476998329,0,
7837,"World\Expansion02\Doodads\Valgrade\Valgrade_Fire\Valgarde_Fire.mdx",0,0,0,0,0,0,0,0,0,0,0.694948017597,-19.0466995239,-13.5991001129,11.0773000717,20.7528991699,39.5563011169,0,
7838,"World\Azeroth\Karazahn\PassiveDoodads\Tables\KarazahnTableSmall.mdx",0,0,0,0,0,0,0,0,0,0,-2.14550995827,-0.779870986938,-0.00904299970716,2.16738009453,0.803996026516,1.36210000515,0,
7839,"WORLD\EXPANSION02\DOODADS\DRAKTHERON\TRAPDOORS\GUNDRAK_TRAPDOOR01.MDX",0,0,0,0,0,0,0,0,0,0,-15.2158002853,-13.3596000671,-0.870290994644,15.2158002853,13.3596000671,0.870293021202,0,
7840,"WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\ZULDRAK_CRYSTAL_01.MDX",12668,12669,12667,12758,0,0,0,0,0,0,-0.873245000839,-0.873245000839,-0.0682130008936,0.873245000839,0.873245000839,1.79894995689,0,
7841,"World\Expansion02\Doodads\ZulDrak\Decorations\ZulDrak_Gem_Blue_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.41397601366,-1.06489002705,-0.742195010185,0.405016005039,0.99334102869,0.91617000103,0,
7842,"World\Expansion02\Doodads\Generic\Scourge\SC_Brazier2.mdx",0,0,0,0,0,0,0,0,0,0,-0.937741994858,-1.10302996635,-0.231222003698,0.954851984978,0.832641005516,1.72619998455,0,
7843,"World\Expansion02\Doodads\BoreanTundra\Beach\Borean_DeadOrca_01.mdx",0,0,0,0,0,0,0,0,0,0,-16.0611000061,-10.294500351,-2.53941988945,14.1898002625,9.95707988739,5.78271007538,0,
7844,"World\SkillActivated\TradeskillNodes\Bush_Goldclover.mdx",0,0,0,0,0,0,0,0,0,0,-0.578347027302,-0.260978013277,-0.223260000348,0.927551984787,1.23111999035,0.459917992353,0,
7845,"World\SkillActivated\TradeskillNodes\Bush_Constrictorgrass.mdx",0,0,0,0,0,0,0,0,0,0,-0.676229000092,-0.547451019287,-0.233061999083,0.608633995056,0.604409992695,0.940595984459,0,
7846,"WORLD\EXPANSION02\DOODADS\DRAKTHERON\DOORS\DT_BIGDOOR.MDX",0,12703,0,12704,0,0,0,0,0,0,-0.644738018513,-4.43722009659,0.0,0.611279010773,4.44445991516,14.2679004669,0,
7847,"World\wmo\buildings\OldStrat_farm.wmo",0,0,0,0,0,0,0,0,0,0,-9.33230018616,-9.19921016693,-0.02777899988,9.5970697403,8.8744096756,16.9043998718,0,
7848,"World\Generic\ActiveDoodads\SpellPortals\MagePortal_Theramore.mdx",0,0,0,0,0,0,0,0,0,0,0.0,-1.56140995026,0.175986006856,0.0,1.56140995026,3.64843010902,0,
7849,"World\Generic\ActiveDoodads\SpellPortals\MagePortal_Stonard.mdx",0,0,0,0,0,0,0,0,0,0,0.0,-1.56140995026,0.175986006856,0.0,1.56140995026,3.64843010902,0,
7850,"World\Expansion02\Doodads\Generic\Human\barriers\ND_Human_Barrier_End.mdx",0,0,0,0,0,0,0,0,0,0,-3.80883002281,-2.78565001488,-5.26232004166,2.66864991188,3.14063000679,5.49140977859,0,
7851,"World\Expansion02\Doodads\Generic\Human\barriers\ND_Human_Barrier.mdx",0,0,0,0,0,0,0,0,0,0,-3.97429990768,-7.00612020493,-5.26232004166,2.73839998245,6.98367023468,5.49140977859,0,
7852,"World\Expansion02\Doodads\Generic\Wolvar\Wolvar_CookPot.mdx",0,0,0,0,0,0,0,0,0,0,-0.963980972767,-0.80783200264,-0.279363006353,0.989202976227,1.09730994701,1.25695002079,0,
7853,"World\Azeroth\BootyBay\PassiveDoodad\DeadFish\FishFrenzyBlue.mdx",0,0,0,0,0,0,0,0,0,0,-0.605948984623,-0.296476989985,-1.11234998703,0.829981029034,0.287961989641,1.4717400074,0,
7854,"World\Expansion02\Doodads\Generic\IronDwarf\ID_PillarBase.mdx",0,0,0,0,0,0,0,0,0,0,-1.99583005905,-2.24733996391,-0.283158987761,2.18008995056,2.19413995743,2.52559995651,0,
7855,"World\wmo\Northrend\Wintergrasp\WG_Gate01D.wmo",0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,
7856,"World\Expansion02\Doodads\Generic\Human\CRATES\CrateGrainNormal_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.625429987907,-0.659253001213,0.000941000005696,0.617540001869,0.664654016495,0.761636972427,0,
7857,"World\Expansion02\Doodads\Generic\Human\CRATES\CrateGrainPlagued_01.mdx",0,0,0,0,0,0,0,0,0,0,-0.625429987907,-0.659253001213,0.000941000005696,0.617540001869,0.664654016495,0.761636972427,0,
7858,"World\Expansion02\Doodads\Generic\ScarletOnslaught\ScarletO_Brazier_Lit.mdx",0,0,0,0,0,0,0,0,0,0,-2.8545498848,-2.86355996132,0.000344000000041,2.8546500206,2.8651099205,3.88023996353,0,
7859,"World\Expansion02\Doodads\Generic\ScarletOnslaught\ScarletO_Brazier_Smoker.mdx",0,0,0,0,0,0,0,0,0,0,-3.17587995529,-3.20305991173,-0.561087012291,3.21301007271,3.18582010269,5.12576007843,0,
7860,"World\Expansion02\Doodads\Nexus\Nexus_Library_MainFX.mdx",0,0,0,0,0,0,0,0,0,0,-529.047973633,-142.60899353,-18.2054004669,-443.226013184,-47.4812011719,43.2503013611,0,
7861,"World\Expansion02\Doodads\Generic\Scourge\SC_Obelisk2.mdx",0,0,0,0,0,0,0,0,0,0,-3.68839001656,-3.69480991364,-0.247244998813,3.67588996887,3.6919798851,19.9438991547,0,
7862,"World\Expansion02\Doodads\Generic\Bonfire\BonfireNorthrend_01Blue.mdx",0,0,0,0,0,0,0,0,0,0,-2.13969993591,-4.26120996475,-1.66330003738,2.09758996964,3.78449010849,5.58155012131,0,
7863,"World\Expansion02\Doodads\WinterTauren\WT_Chair_01.mdx",0,0,0,0,0,0,0,0,0,0,-1.10727000237,-1.04242002964,-0.267998993397,0.207857996225,1.0597499609,1.0466799736,0,
7864,"World\SkillActivated\TradeskillNodes\Bush_TigerLily.mdx",0,0,0,0,0,0,0,0,0,0,-1.00689005852,-1.56603002548,-0.151262998581,1.96500003338,1.05735003948,2.43500995636,0,
7865,"World\SkillActivated\TradeskillNodes\Bush_TalandrasRose.mdx",0,0,0,0,0,0,0,0,0,0,-1.03475999832,-0.945119023323,-0.159142002463,1.20747995377,1.3404699564,2.66761994362,0,
7866,"World\Goober\G_XPoster.mdx",0,0,0,0,0,0,0,0,0,0,0.0,-0.322596997023,-0.381413012743,0.0,0.322596997023,0.381413012743,0,
7867,"World\Azeroth\Karazahn\PassiveDoodads\Tables\KarazahnTableBig.mdx",0,0,0,0,0,0,0,0,0,0,-2.29400992393,-1.4041800499,-0.00904299970716,2.08138990402,1.44677996635,1.36210000515,0,
7868,"World\Expansion02\Doodads\DragonBlight\DB_FrostmorneAltar_01.mdx",0,0,13291,0,0,0,0,0,0,0,-0.486889988184,-0.609649002552,-0.0581980012357,0.668909013271,0.60724902153,3.26164007187,0,
