long,str,str,float,float,float,float,
27205,"test2707","spells\7FX_FelHolo_Dala.mdx",0.0,1.0,0.5,100.0,
27206,"test2707","spells\7FX_FelHolo_Base.mdx",0.0,1.0,0.5,100.0,
27207,"test2707","Spells\CFX_Druid_IncarnationBalance_State.mdx",0.0,1.0,0.00999999977648,100.0,
27208,"test2707","Spells\CFX_Druid_IncarnationRestoration_State.mdx",0.0,1.0,0.00999999977648,100.0,
27209,"test2707","world\expansion05\doodads\tanaanjungle\doodads\6tj_soulwell01.mdx",0.0,1.0,0.5,100.0,
27210,"test2707","spells\7fx_nightmare_lavaburst_impact.mdx",0.0,1.0,0.5,100.0,
27211,"test2707","",0.0,3.0,3.0,100.0,
27212,"test2707","world\kalimdor\azshara\activedoodads\arcanecrystal\arcanecrystal.mdx",0.0,1.0,0.10000000149,100.0,
27213,"test2707","Spells\ArcaneShot_Missile.mdx",0.0,1.0,0.5,100.0,
27214,"test2707","spells\ashran_arcaneimprisonment_state.mdx",0.0,1.5,0.00999999977648,100.0,
27215,"test2707","spells\highmaul_arcanerune_base_state_white.mdx",0.0,1.0,0.10000000149,100.0,
27216,"test2707","spells\highmaul_arcanerune_base_state_yellow.mdx",0.0,1.0,0.10000000149,100.0,
27217,"test2707","",0.0,1.0,0.5,100.0,
27218,"test2707","spells\highmaul_arcanerunecharged_white_state.mdx",0.0,1.0,0.10000000149,100.0,
27219,"test2707","spells\fel_lavapillar_impact_base.mdx",0.0,0.5,0.25,100.0,
27220,"test2707","spells\incinerate_low_base_fel.mdx",0.0,1.0,0.5,100.0,
27221,"test2707","spells\felbreaker_bolt_missile.mdx",0.0,3.0,1.5,100.0,
27222,"test2707","spells\CFX_Shaman_SunderingDebris_CastWorld.mdx",0.0,1.0,0.5,100.0,
27223,"test2707","spells\cfx_mage_flamestrike.mdx",0.0,2.0,1.0,100.0,
27224,"test2707","world\expansion06\doodads\artifact\doodad_offhand_1h_artifactskulloferedar_d_01.mdx",0.0,1.0,0.5,100.0,
27225,"test2707","spells\cfx_mage_flamestrike.mdx",0.0,1.0,0.5,100.0,
27226,"test2707","spells\ogre_lavapillar_impact_base.mdx",0.0,1.0,0.5,100.0,
27227,"test2707","",0.0,3.0,3.0,100.0,
27228,"test2707","world\expansion06\doodads\fx\7fx_leyline_doodad_a.mdx",0.0,1.0,0.5,100.0,
27229,"test2707","spellsune_shadowmoon_state_03.mdx",0.0,1.0,0.5,100.0,
27230,"test2707","item\objectcomponents\weapon\firearm_2h_shotgun_b_01alt.mdx",0.0,1.0,0.10000000149,100.0,
27231,"test2707","spells\fire_stylized_var3_fel.mdx",0.0,1.0,0.5,100.0,
27232,"test2707","spells\felbreaker_chestburn_state.mdx",0.0,1.0,0.5,100.0,
27233,"test2707","Spells\Mage_Combustion_State_Chest.mdx",0.0,1.0,0.5,100.0,
27234,"test2707","",0.0,1.0,0.5,100.0,
27235,"test2707","",0.0,1.0,0.5,100.0,
27236,"test2707","",0.0,1.0,0.5,100.0,
27237,"test2707","",0.0,1.0,0.00999999977648,100.0,
27238,"test2707","spells\shield_shadow_state_base.mdx",0.0,1.0,0.5,100.0,
27239,"test2707","",0.0,1.0,0.5,100.0,
27240,"test2707","spells\7fx_shaman_doomvortex_castworld.mdx",0.0,0.5,0.25,100.0,
27241,"test2707","spells\target_nightmare_state_rimonly_projected.mdx",0.0,1.0,0.5,100.0,
27242,"test2707","spells\target_nightmare_state_centeronly_projected.mdx",0.0,1.0,0.5,100.0,
27243,"test2707","spells\7fx_nightmare_breath_precast_state.mdx",0.0,3.0,1.5,100.0,
27244,"test2707","spells\felbreaker_streak_missile.mdx",0.0,0.5,0.25,100.0,
27245,"test2707","spells\felbreaker_expelmagic_arcane_state.mdx",0.0,1.0,0.5,100.0,
27246,"test2707","Spells\CFX_SHAMAN_FLAMESHOCK_CASTHANDS.mdx",0.0,1.0,0.5,100.0,
27247,"test2707","spells\PRIEST_CASCADE_MISSILE_CLUTTERFALLBACK_SHADOW.mdx",0.0,1.0,0.5,100.0,
27248,"test2707","spells\7fx_hymdall_whirlwind_impact.mdx",0.0,1.0,0.5,100.0,
27249,"test2707","spells\7fx_nightmare_breath_precast_state.mdx",0.0,5.0,2.5,100.0,
27250,"test2707","spells\felbreaker_orb_missile.mdx",0.0,1.0,0.5,100.0,
27251,"test2707","spells\felbreaker_bolt_missile.mdx",0.0,1.0,0.5,100.0,
27252,"test2707","spells\CFX_DemonHunter_ShatteredSouls_Missile.mdx",0.0,0.600000023842,0.300000011921,100.0,
27253,"test2707","spells\bamf.mdx",0.0,1.0,0.5,100.0,
27254,"test2707","spells\7fx_nightmare_breath_precast_state.mdx",0.0,1.0,0.5,100.0,
27256,"test2707","world\expansion06\doodads
ightborn\7nb_nightborn_lantern02.mdx",0.0,1.0,0.5,100.0,
27258,"test2707","spells\missile_felfire_cannon_nosparks.mdx",0.0,0.5,0.25,100.0,
27259,"test2707","spells\shaman_lavaburst_fel.mdx",0.0,1.0,0.5,100.0,
27260,"test2707","spells\felbreaker_bolt_missile.mdx",0.0,3.0,1.5,100.0,
27261,"test2707","world\expansion06\doodads\artifact\doodad_mace_1h_artifactazshara_d_01.mdx",0.0,1.0,0.5,100.0,
27262,"test2707","world\expansion05\doodads\tanaanjungle\doodads\6tj_patchswamp_woodenplank_a02.mdx",0.0,1.0,0.5,100.0,
27263,"test2707","spells\felarakkoa_WindWrap_State.mdx",0.0,1.0,0.5,100.0,
27264,"test2707","spellsadial_wind_gust.mdx",0.0,1.0,0.10000000149,100.0,
27265,"test2707","world\expansion03\doodads\darkshorerework\darkshore_wind_01.mdx",0.0,1.0,0.10000000149,100.0,
27266,"test2707","spells\earth_dustcloud_state.mdx",0.0,0.5,0.25,100.0,
27267,"test2707","spells\7FX_Shaman_UnleashDoomLightning_Missile.mdx",0.0,0.800000011921,0.40000000596,100.0,
27268,"test2707","spells\7fx_deathknight_frostfever_state.mdx",0.0,1.0,0.5,100.0,
27269,"test2707","spells\goldarenaflag_spell.mdx",0.0,1.5,0.00999999977648,100.0,
27270,"test2707","spells
ova_shadow_raid_low.mdx",0.0,0.75,0.375,100.0,
27271,"test2707","world\expansion06\doodads\fx\7fx_elune_light.mdx",0.0,1.0,0.00999999977648,100.0,
27272,"test2707","Spells\MoonBeam_Impact_Base.mdx",0.0,1.0,0.00999999977648,100.0,
27273,"test2707","creature\bubble_creature\bubble_creature.mdx",0.0,1.0,0.00999999977648,100.0,
27274,"test2707","",0.0,1.0,0.00999999977648,100.0,
27275,"test2707","",0.0,1.0,0.00999999977648,100.0,
27276,"test2707","world\expansion06\doodads\legion\7lg_legion_book01.mdx",0.0,1.0,0.5,100.0,
27277,"test2707","",0.0,1.0,0.00999999977648,100.0,
27278,"test2707","spells\invisible.mdx",0.0,1.0,0.5,100.0,
27280,"test2707","",0.0,1.0,0.00999999977648,100.0,
27282,"test2707","ANTIMAGIC_PRECAST_HAND.MDX",0.0,1.0,0.5,100.0,
27283,"test2707","ANTIMAGIC_PRECAST_HAND.MDX",0.0,1.0,0.5,100.0,
27284,"test2707","",0.0,1.0,0.00999999977648,100.0,
27285,"test2707","",0.0,1.0,0.5,100.0,
27286,"test2707","",0.0,1.0,0.5,100.0,
27287,"test2707","spells\invisible.mdx",0.0,2.0,1.0,100.0,
27288,"test2707","world\expansion05\doodads\draenei\6dr_draenei_crystaldust01.mdx",0.0,1.0,0.5,100.0,
27289,"test2707","world\expansion06\doodads
ightelf\7ne_nightelf_plate01.mdx",0.0,1.0,0.5,100.0,
27290,"test2707","Spells\7FX_Shaman_Stormkeeper_CastHand.mdx",0.0,1.0,0.5,100.0,
27291,"test2707","world\expansion06\doodads
ightelf\7ne_nightelf_wineglass01.mdx",0.0,1.0,0.5,100.0,
27292,"test2707","Spells\7FX_MAGE_PHOENIXSFLAMES_MISSILE.MDX",0.0,0.25,0.125,100.0,
27293,"test2707","World\Expansion02\Doodads\Ulduar\UL_Power_Orb01.mdx",0.0,1.0,0.5,100.0,
27294,"test2707","world\expansion05\doodads\orc\doodads\6or_inn_grapes01.mdx",0.0,1.0,0.5,100.0,
27295,"test2707","world\expansion06\doodads
ightelf\7ne_nightelf_food03.mdx",0.0,1.0,0.5,100.0,
27296,"test2707","spells\breath_frost_01.mdx",0.0,1.0,0.00999999977648,100.0,
27297,"test2707","world\expansion06\doodads\dungeon\doodads\7du_suramarraid_crystalscorpionfragment01.mdx",0.0,1.0,0.5,100.0,
27298,"test2707","world\expansion06\doodads\dungeon\doodads\7du_suramarraid_crystalscorpionfragment01_green.mdx",0.0,1.0,0.5,100.0,
27299,"test2707","world\expansion06\doodads\dungeon\doodads\7du_suramarraid_crystalscorpionfragment01_red.mdx",0.0,1.0,0.5,100.0,
27300,"test2707","Spells\7FX_Shaman_VolcanicInferno_CastWorld.mdx",0.0,1.0,0.5,100.0,
27301,"test2707","world\expansion05\doodads\draenei\6dr_draenei_basketcrystal01.mdx",0.0,1.0,0.5,100.0,
27302,"test2707","world\expansion01\doodads\generic\bloodelf\bottles\be_bottle01.mdx",0.0,1.0,0.5,100.0,
27303,"test2707","spells\6_0_flamesofragnaros_enchant.mdx",0.0,1.0,0.5,100.0,
27304,"test2707","world\expansion06\doodads
ightelf\7ne_nightelf_brazier03wrecked.mdx",0.0,1.0,0.5,100.0,
27305,"test2707","spells\7fx_mage_phoenixsflames_cast.mdx",0.0,1.0,0.499900013208,100.0,
27306,"test2707","spells\7fx_godking_yellowrune_state.mdx",0.0,1.0,0.5,100.0,
27307,"test2707","",0.0,1.0,0.5,100.0,
27308,"test2707","spells\7fx_mage_fireorb_state.mdx",0.0,1.0,0.5,100.0,
27309,"test2707","spells\7fx_mage_phoenixreborn_impact.mdx",0.0,1.0,0.5,100.0,
27310,"test2707","world\expansion06\doodads
ightborn\7nb_nightborn_bazaarbasketset01.mdx",0.0,1.0,0.5,100.0,
27311,"test2707","world\expansion06\doodads\titan\7ti_pillarcreation_tearcorrupted01.mdx",0.0,0.449999988079,0.22499999404,100.0,
27312,"test2707","spells\CFX_Paladin_DivineStorm_CastBase.mdx",0.0,0.5,0.25,100.0,
27313,"test2707","world\expansion06\doodads\dungeon\doodads\7du_suramarcatacombs_brazier02.mdx",0.0,1.0,0.5,100.0,
27314,"test2707","spells\paragons_hisek_sonic_missile_01.mdx",0.0,2.5,1.25,100.0,
27315,"test2707","spells\cfx_paladin_divinehammer_statebase.mdx",0.0,1.0,1.0,100.0,
27316,"test2707","spells\fill_voidwispy_state.mdx",0.0,0.300000011921,0.15000000596,100.0,
27317,"test2707","spells\void_form_med_base.mdx",0.0,1.20000004768,0.600000023842,100.0,
27318,"test2707","spells\void_summonpet_impact_base_smallshadow.mdx",0.0,0.800000011921,0.40000000596,100.0,
27319,"test2707","creature\leviathan\leviathan_tentacle.mdx",0.0,0.0799999982119,0.0399999991059,100.0,
27320,"test2707","creature\leviathan\leviathan_tentacle_tail.mdx",0.0,0.0799999982119,0.0399999991059,100.0,
27321,"test2707","creature\leviathan\leviathan_tentacle.mdx",0.0,0.0399999991059,0.019999999553,100.0,
27322,"test2707","spells\breath_void_01.mdx",0.0,0.25,0.125,100.0,
27323,"test2707","",0.0,15.0,7.5,100.0,
27324,"test2707","creature\mistfox\mistfox.mdx",0.0,1.0,0.5,100.0,
27325,"test2707","spells\solar_golem_orb.mdx",0.0,0.5,0.25,100.0,
27326,"test2707","spells\solar_forcesphere_orb.mdx",0.0,1.0,0.5,100.0,
27327,"test2707","spells\priest_voidentropy_state_chest.mdx",0.0,0.850000023842,0.425000011921,100.0,
27328,"test2707","spells\blessingofsanctuary.mdx",0.0,1.0,0.00999999977648,100.0,
27329,"test2707","spells\7FX_Shaman_UnleashDoomLava_Missile.mdx",0.0,0.800000011921,0.40000000596,100.0,
27330,"test2707","",0.0,1.0,0.5,100.0,
27331,"test2707","world\expansion06\doodads
ightelf\7ne_blackrook_barrel01.mdx",0.0,1.0,0.5,100.0,
27332,"test2707","world\expansion06\doodads
ightelf\7ne_nightelf_scroll02.mdx",0.0,1.0,0.5,100.0,
27333,"test2707","world\generic\tauren\passive doodads\sacks\taurensack02.mdx",0.0,0.300000011921,0.15000000596,100.0,
27334,"test2707","spells\CFX_DemonHunter_FieryBrand_ImpactPlayername.mdx",0.0,1.0,0.5,100.0,
27335,"test2707","spells\7FX_Shaman_DoomWinds_StateHand.mdx",0.0,1.0,0.5,100.0,
27336,"test2707","",0.0,1.0,0.5,100.0,
27337,"test2707","",0.0,1.0,0.5,100.0,
27338,"test2707","spells\arsenal_energy_forcefield.mdx",0.0,1.0,0.5,100.0,
27339,"test2707","spells\goldenlotus_darkmeditation_antimagiczone.mdx",0.0,1.0,0.5,100.0,
27340,"test2707","",0.0,1.0,0.5,100.0,
27341,"test2707","",0.0,1.0,0.5,100.0,
27342,"test2707","",0.0,1.0,0.5,100.0,
27343,"test2707","",0.0,1.0,0.5,100.0,
27344,"test2707","",0.0,1.0,0.5,100.0,
27345,"test2707","",0.0,1.0,0.5,100.0,
27346,"test2707","",0.0,1.0,0.5,100.0,
27347,"test2707","",0.0,1.0,0.5,100.0,
27348,"test2707","",0.0,1.0,0.5,100.0,
27349,"test2707","",0.0,1.0,0.5,100.0,
27350,"test2707","",0.0,1.0,0.5,100.0,
27351,"test2707","",0.0,1.0,0.5,100.0,
27352,"test2707","",0.0,1.0,0.5,100.0,
27353,"test2707","",0.0,1.0,0.5,100.0,
27354,"test2707","world\expansion06\doodads
ightborn\7nb_nightborn_statue02.mdx",0.0,1.0,0.5,100.0,
27355,"test2707","creature\mistfox\mistfox.mdx",0.0,1.0,0.5,100.0,
27356,"test2707","creature\leviathan\leviathan_tentacle.mdx",0.0,0.119999997318,0.0599999986589,100.0,
27357,"test2707","creature\leviathan\leviathan_tentacle_tail.mdx",0.0,0.119999997318,0.0599999986589,100.0,
27358,"test2707","spells\void_summonpet_impact_base_smallshadow.mdx",0.0,1.0,0.5,100.0,
27359,"test2707","",0.0,1.0,0.5,100.0,
27360,"test2707","",0.0,1.0,0.5,100.0,
27361,"test2707","",0.0,1.0,0.5,100.0,
27362,"test2707","spells\goldenlotus_markofdeath_eyes.mdx",0.0,1.0,0.5,100.0,
27363,"test2707","spells\7FX_Shaman_VolcanicInfernoSpurt_CastWorld.mdx",0.0,0.5,0.10000000149,100.0,
27364,"test2707","world\expansion02\doodads\icecrown\tentacles\icecrown_tentacles_01.mdx",0.0,0.10000000149,0.0500000007451,100.0,
27365,"test2707","spells\titan_sphere_state.mdx",0.0,1.0,0.5,100.0,
27366,"test2707","spells\7fx_nightmare_wrath_missile.mdx",0.0,0.5,0.25,100.0,
27367,"test2707","spells\7fx_nightmare_missile.mdx",0.0,0.5,0.25,100.0,
27368,"test2707","spells\7fx_nightmare_missile.mdx",0.0,0.5,0.25,100.0,
27369,"test2707","spells\7fx_nightmarecrystal.mdx",0.0,1.0,0.5,100.0,
27370,"test2707","spells\druid_sunfallstate_noSun.mdx",0.0,1.0,0.5,100.0,
27371,"test2707","",0.0,1.0,0.5,100.0,
27372,"test2707","",0.0,1.0,0.5,100.0,
27373,"test2707","",0.0,1.0,0.5,100.0,
27374,"test2707","spells\7fx_nightmare_firevoid_state.mdx",0.0,5.0,2.5,100.0,
27375,"test2707","",0.0,1.0,0.5,100.0,
27376,"test2707","spells\arcane_missile_orb_pink.mdx",0.0,1.0,0.5,100.0,
27377,"test2707","world\khazmodan\uldaman\passivedoodads\scrolls\uldamanscroll03.mdx",0.0,1.0,0.5,100.0,
27378,"test2707","World\Generic\Human\Passive Doodads\Weapons&Armor\HumanSword01.mdx",0.0,1.25,0.625,100.0,
27379,"test2707","spells
ova_arcane_pink.mdx",0.0,1.0,0.5,100.0,
27380,"test2707","world\expansion06\doodads\artifact\7af_priest_missionmanager01.mdx",0.0,1.0,0.5,100.0,
27381,"test2707","spells\7fx_nightmare_infection.mdx",0.0,1.0,0.10000000149,100.0,
27382,"test2707","item\objectcomponents\quiver\quiver_artifactwindrunner_d_01.mdx",0.0,1.0,0.5,100.0,
27383,"test2707","item\objectcomponents\weapon\offhand_1h_artifactsilverhand_d_01.mdx",0.0,1.0,0.5,100.0,
27384,"test2707","spells\void_missile.mdx",0.0,0.5,0.25,100.0,
27385,"test2707","spells\CFX_Druid_CollapsingStars_StateChest.mdx",0.0,1.0,0.5,100.0,
27386,"test2707","spells\7FX_Monk_StrikeOfTheWindlord_CastWorld.mdx",0.0,1.0,0.00999999977648,100.0,
27387,"test2707","",0.0,1.0,0.5,100.0,
27388,"test2707","",0.0,1.0,0.00999999977648,100.0,
27389,"test2707","spells\lunarbeam_general_base_large.mdx",0.0,1.0,0.5,100.0,
27390,"test2707","spells\mage_timewarp_impact_01.mdx",0.0,1.0,0.5,100.0,
27391,"test2707","spells\CFX_Druid_Thrash_Cast.mdx",0.0,1.0,0.5,100.0,
27392,"test2707","spells\CFX_Druid_BloodySlash_Cast.mdx",0.0,1.0,0.5,100.0,
27393,"test2707","spells\shaman_lavaburst_frost.mdx",0.0,1.0,0.00999999977648,100.0,
27394,"test2707","Spells\Holy_Precast_High_Hand.mdx",0.0,1.0,0.00999999977648,100.0,
27395,"test2707","",0.0,1.0,0.00999999977648,100.0,
27396,"test2707","spells\cfx_mage_flamecannon_statebase.mdx",0.0,1.0,0.5,100.0,
27397,"test2707","Spells\7FX_Monk_SwiftAsTheWind_StateChest.mdx",0.0,0.300000011921,0.00999999977648,100.0,
27398,"test2707","spells\mage_altertime_impact.mdx",0.0,1.0,0.5,100.0,
27399,"test2707","spells\maulcasterbase_purple.mdx",0.0,1.25,0.625,100.0,
27400,"test2707","world\expansion06\doodads\valsharah\7VS_NIGHTMARE_PINETREE_B05.Mdx",0.0,1.0,0.10000000149,100.0,
27401,"test2707","world\expansion06\doodads\artifact\doodad_firearm_2h_artifactlegion_d_01.mdx",0.0,1.0,0.5,100.0,
27402,"test2707","spells\7FX_NIGHTMARE_LAVABURST_IMPACT.Mdx",0.0,1.0,0.10000000149,100.0,
27403,"test2707","spells\7FX_NIGHTMARE_LAVABURST_IMPACT.Mdx",0.0,0.5,0.25,100.0,
27404,"test2707","spells\7FX_NIGHTMARE_LAVABURST_IMPACT.Mdx",0.0,0.75,0.375,100.0,
27405,"test2707","world\expansion06\doodads\7xp_felgroundstream_b01.mdx",0.0,1.0,0.5,100.0,
27406,"test2707","world\expansion06\doodads\7xp_felgroundstream_b02.mdx",0.0,1.0,0.5,100.0,
27407,"test2707","world\expansion06\doodads\7xp_felgroundstream_b03.mdx",0.0,1.0,0.5,100.0,
27408,"test2707","spells\7fx_nightmare_moonfire_impact_base.mdx",0.0,1.0,0.5,100.0,
27409,"test2707","spells\mannoroth_empower_impact_base.mdx",0.0,1.0,0.5,100.0,
27410,"test2707","spells\missile_corrupted_01.mdx",0.0,0.5,0.25,100.0,
27411,"test2707","spells\WARLOCK_INCINERATE_V2.mdx",0.0,1.0,0.5,100.0,
27412,"test2707","Spells\Test_Cast_Base.m2",0.0,1.0,0.10000000149,100.0,
27413,"test2707","world\skillactivated\tradeskillnodes\7xp_herbnode_felwort.mdx",0.0,1.0,0.10000000149,100.0,
27414,"test2707","world\skillactivated\tradeskillnodes\7xp_herbnode_starlightrose.mdx",0.0,1.0,0.10000000149,100.0,
27415,"test2707","spells\monk_travelingmist_missile.mdx",0.0,1.0,0.5,100.0,
27416,"test2707","spells\warlock_incinerate_v2.mdx",0.0,0.10000000149,0.0500000007451,100.0,
27417,"test2707","world\expansion06\doodads
ightelf\7ne_ancient_rubble03.mdx",0.0,1.0,0.5,100.0,
27418,"test2707","Spells\7FX_Monk_MistsOfSheilun_StateBase.mdx",0.0,0.300000011921,0.00999999977648,100.0,
27419,"test2707","spells\CFX_DeathKnight_FrostScythe_CastHand.mdx",0.0,1.0,0.5,100.0,
27420,"test2707","world\expansion06\doodads\dungeon\doodads\7du_suramar_arcanelaser.mdx",0.0,1.0,0.5,100.0,
27421,"test2707","world\environment\doodad\generaldoodads\steamclouds\generic_steam_cloud_teal.mdx",0.0,1.0,0.10000000149,100.0,
27422,"test2707","spells\CFX_DeathKnight_PatheticMagic_CastBase.mdx",0.0,1.0,0.5,100.0,
27423,"test2707","world\expansion05\doodads\fx\6fx_bonfire_doodad_fel.mdx",0.0,1.0,0.5,100.0,
27424,"test2707","spells\CFX_DeathKnight_Frost_CastHands.mdx",0.0,1.0,0.5,100.0,
27425,"test2707","spells\7fx_felimpact_standalone.mdx",0.0,1.0,0.5,100.0,
27426,"test2707","world\expansion06\doodads\dungeon\doodads\7du_suramar_badcake01.mdx",0.0,1.0,0.5,100.0,
27427,"test2707","world\expansion06\doodads\dungeon\doodads\7du_suramar_badcake02.mdx",0.0,1.0,0.5,100.0,
27428,"test2707","spells\7fx_pestilencedragon_decaybreath.mdx",0.0,1.0,0.5,100.0,
27429,"test2707","spells\7fx_pestilencedragon_impact_areasplash.mdx",0.0,1.0,0.5,100.0,
27430,"test2707","spells\7fx_pestilencedragon_areaaoe.mdx",0.0,1.0,0.5,100.0,
27431,"test2707","spells\7fx_pestilencedragon_largeraidareaaoe.mdx",0.0,1.0,0.5,100.0,
27432,"test2707","",0.0,1.0,0.5,100.0,
27433,"test2707","spells\7FX_NIGHTMARE_WRATH_PRECAST_HAND.Mdx",0.0,1.0,0.10000000149,100.0,
27434,"test2707","world\expansion06\doodads\aszuna\7az_lagoonrock_b03.mdx",0.0,1.0,0.5,100.0,
27435,"test2707","Spells\Fireball_Missile_Low.mdx",0.0,0.0500000007451,0.0250000003725,100.0,
27436,"test2707","spells\7FX_Monk_MistsOfSheilun_CastWorld.mdx",0.0,1.0,0.00999999977648,100.0,
27437,"test2707","spells\breath_shadowflame_01.mdx",0.0,1.0,0.5,100.0,
27438,"test2707","spells\7FX_NIGHTMARE_PILLAR_IMPACT_NOGROUNDFX.Mdx",0.0,1.0,0.10000000149,100.0,
27439,"test2707","spells\FILL_NIGHTMARE_PRECAST.Mdx",0.0,1.0,0.5,100.0,
27440,"test2707","spells\7FX_Monk_CelestialBreath_CastWorld.mdx",0.0,1.0,0.00999999977648,100.0,
27441,"test2707","spells\7fx_nightmare_bloodflower02.mdx",0.0,1.0,0.5,100.0,
27442,"test2707","item\objectcomponents\weapon\stave_2h_other_c_02.mdx",0.0,1.5,0.75,100.0,
27443,"test2707","spells\7FX_NIGHTMARE_WRATH_IMPACT.Mdx",0.0,1.0,0.10000000149,100.0,
27444,"test2707","spells\blackfuse_laserbeam_state.mdx",0.0,0.600000023842,0.300000011921,100.0,
27445,"test2707","",0.0,10.0,5.0,100.0,
27446,"test2707","world\expansion06\doodads\valsharah\7vs_mushroom_b06.mdx",0.0,1.0,0.10000000149,100.0,
27447,"test2707","spells\decimate_missile.mdx",0.0,1.5,0.75,100.0,
27448,"test2707","spells\tornado_corrupted_01.mdx",0.0,1.0,0.5,100.0,
27449,"test2707","spells\CFX_DeathKnight_VirulentEruption_ImpactBase.mdx",0.0,1.0,0.5,100.0,
27450,"test2707","spells\CFX_DEATHKNIGHT_VIRULENTERUPTION_IMPACTCHEST.MDX",0.0,1.0,0.5,100.0,
27451,"test2707","Spells\7FX_Monk_ShaohaosMistsOfWisdom_CastWorld.mdx",0.0,1.0,0.5,100.0,
27452,"test2707","spells\7FX_Monk_ShaohaosMistsOfWisdom_Missile.mdx",0.0,1.0,0.5,100.0,
27453,"test2707","World\Generic\PassiveDoodads\ParticleEmitters\AuraYellowVeryTall.mdx",0.0,0.5,0.25,100.0,
27454,"test2707","spells\7FX_NIGHTMARE_LAVABURST_IMPACT.Mdx",0.0,1.0,0.10000000149,100.0,
27455,"test2707","spells\CFX_DeathKnight_FesteringWound_StateBase.mdx",0.0,1.0,0.5,100.0,
27456,"test2707","spells\CFX_DeathKnight_BurstingSores_ImpactChest.mdx",0.0,1.0,0.5,100.0,
27457,"test2707","spells\CFX_DeathKnight_BlightedRuneweapon_CastHand.mdx",0.0,1.0,0.5,100.0,
27458,"test2707","spells\CFX_DeathKnight_BlightedRuneweapon_CastBase.mdx",0.0,1.0,0.5,100.0,
27459,"test2707","spells\warlock_demonicportal_charge_green_01.mdx",0.0,1.0,0.5,100.0,
27460,"test2707","spells\fill_arcane_precast_01.mdx",0.0,3.0,1.5,100.0,
27461,"test2707","spells\explosion_arcane_impact.mdx",0.0,2.5,1.25,100.0,
27462,"test2707","spells\explosion_arcane_impact.mdx",0.0,1.5,0.75,100.0,
27463,"test2707","",0.0,1.0,0.5,100.0,
27464,"test2707","spells\GroundCrack_Lightning_State_large.mdx",0.0,0.699999988079,0.34999999404,100.0,
27465,"test2707","spells\target_fel_state_centeronly.mdx",0.0,2.0,1.0,100.0,
27467,"test2707","world\expansion06\doodads
aga\7ng_naga_chestsmall_closed01.mdx",0.0,1.0,0.5,100.0,
27468,"test2707","spells\proc_strength_state.mdx",0.0,1.0,0.5,100.0,
27469,"test2707","world\expansion06\doodads
aga\7ng_naga_chestsmall_closed01.mdx",0.0,0.5,0.25,100.0,
27470,"test2707","world\expansion05\doodads\fx\6fx_fire_smolderingobject_doodad.mdx",0.0,1.0,0.25,100.0,
27471,"test2707","",0.0,0.800000011921,0.40000000596,100.0,
27472,"test2707","spells\hitimpacts\ifx_element_fel_crit_omni.mdx",0.0,1.0,0.5,100.0,
27473,"test2707","spells\hitimpacts\ifx_element_fel_hit_omni.mdx",0.0,1.0,0.5,100.0,
27474,"test2707","spells\hitimpacts\ifx_element_fel_omni.mdx",0.0,1.0,0.5,100.0,
27475,"test2707","spells\monk_chiblast_missile.mdx",0.0,3.0,1.5,100.0,
27476,"test2707","spells\warlock_cataclysm_felgreen.mdx",0.0,1.0,0.5,100.0,
27477,"test2707","spells\monk_mist_precast.mdx",0.0,1.0,0.5,100.0,
27478,"test2707","",0.0,1.0,0.5,100.0,
27479,"test2707","spells\CFX_DeathKnight_DeathsCaress_Missile.mdx",0.0,0.5,0.25,100.0,
27480,"test2707","spells\missile_felfire_cannon_nosparks.mdx",0.0,1.5,0.75,100.0,
27481,"test2707","world\expansion05\doodads\orcclans\6oc_orcclans_candle01unlit.mdx",0.0,2.0,1.0,100.0,
27482,"test2707","spells\CFX_DeathKnight_Blood_PrecastHand.mdx",0.0,1.0,0.5,100.0,
27483,"test2707","spells\CFX_DeathKnight_BloodBolt_Missile.mdx",0.0,1.0,0.5,100.0,
27484,"test2707","world\expansion06\doodads
ightelf\7ne_nightelf_crate01.mdx",0.0,1.0,0.5,100.0,
27485,"test2707","world\expansion06\doodads\artifact\7af_rogue_poison_vial04.mdx",0.0,1.5,0.75,100.0,
27486,"test2707","world\expansion06\doodads\demonhunter\7dh_demonhunter_bedroll03.mdx",0.0,0.75,0.375,100.0,
27487,"test2707","world\expansion06\doodads\dungeon\doodads\7du_suramar_badcake02.mdx",0.0,0.75,0.375,100.0,
27488,"test2707","",0.0,0.34999999404,0.17499999702,100.0,
27489,"test2707","",0.0,0.40000000596,0.20000000298,100.0,
27490,"test2707","world\expansion05\doodads\human\doodads\6hu_salvageyard_junkboot01.mdx",0.0,1.0,0.5,100.0,
27491,"test2707","spells\groundcrack_fel_state.mdx",0.0,1.0,0.5,100.0,
27492,"test2707","spells\7fx_monk_shaohaosmistsofwisdom_castworld.mdx",0.0,1.0,0.5,100.0,
27493,"test2707","Spells\BlackShot_Missile.mdx",0.0,1.0,0.00999999977648,100.0,
27494,"test2707","Spells\ScorpidShot_Missile.mdx",0.0,1.0,0.00999999977648,100.0,
27495,"test2707","world\goober\g_manarift.mdx",0.0,1.0,0.00999999977648,100.0,
27496,"test2707","spells\breath_arcane_precast_state.mdx",0.0,1.0,0.00999999977648,100.0,
27497,"test2707","world\expansion05\doodads\orc\doodads\6or_townhall_commander_spear02.mdx",0.0,1.0,0.5,100.0,
